P_1_5,P_2_5,P_3_5,P_4_5,P_5_5
3.496613957,4.403764239,4.325162244,3.945525605,3.58731926
3.496613957,3.818276901,3.753519204,4.1136229,4.141577196
3.496613957,3.111086674,3.241577803,3.344621405,2.874131933
3.496613957,2.439000693,2.461541623,3.435786676,3.733028253
3.496613957,3.383890458,3.095771898,1.765976745,2.344775226
3.496613957,3.441840048,3.398792455,3.240837184,2.908164361
3.496613957,3.812583767,3.849016075,4.219455494,4.813980702
3.496613957,4.096007144,4.184462816,4.061701989,5.07320315
3.496613957,4.62065504,4.789629592,3.963400187,4.314819645
3.496613957,2.99177878,2.785195177,2.633432384,2.789583814
3.496613957,4.333088625,4.311106185,3.371274483,3.783643859
3.496613957,2.838000082,3.193736542,4.381852073,4.242769583
3.496613957,2.808891125,2.566760223,3.401986467,3.478815282
3.496613957,3.450803626,3.593840137,3.515003526,3.065112031
3.496613957,2.450415013,2.892848051,3.813346163,4.074253453
3.496613957,2.93455635,3.169930981,3.711131742,3.344293705
3.496613957,2.060486507,2.394853563,3.758166468,3.819283014
3.496613957,3.553380751,3.660308484,3.762998007,4.569297805
3.496613957,3.949497803,3.872146919,3.874712359,4.849948603
3.496613957,4.560328692,4.386076175,5.126139471,5.571604911
3.496613957,4.515310783,4.463628603,6.021086006,5.892510725
3.496613957,3.014028932,3.038116013,3.826490751,3.061853986
3.496613957,3.390786241,3.386729325,3.449105229,3.615921894
3.496613957,4.149001325,4.237616416,3.71558991,3.277498559
3.496613957,3.432567741,3.578448293,2.713667925,3.57515159
3.496613957,3.247959808,2.969474531,3.486767861,3.233560738
3.496613957,3.346936732,3.518528617,4.184768494,4.684756226
3.496613957,3.533861415,3.435913822,3.370125666,3.168452004
3.496613957,3.422122388,3.26584281,2.625758648,1.660661713
3.496613957,2.701715318,2.629186905,0.857611009,-0.890688898
3.496613957,4.181296643,4.210754049,3.25423824,3.144916364
3.496613957,3.170205988,3.304829671,2.92568652,3.205559955
3.496613957,2.910811102,3.144802054,2.526809772,2.543747876
3.496613957,3.761469185,3.81069609,4.045498047,4.166537145
3.496613957,2.783141592,2.569884718,1.24032357,0.604740721
3.496613957,3.476327203,3.440794515,3.166638677,3.796677919
3.496613957,3.127371586,3.20007405,4.360961753,4.166838294
3.496613957,3.935091208,3.942368964,4.30198669,4.48651124
3.496613957,3.940543431,4.141185573,4.627447876,4.996776866
3.496613957,3.716534199,3.750439688,4.193428768,3.25904385
3.496613957,3.198149617,2.943452733,1.866148111,2.034226653
3.496613957,3.962404435,3.767516119,2.935361221,3.058603285
3.496613957,3.485502457,3.40892202,3.490312932,3.00881208
3.496613957,3.67595251,3.535336052,3.204030115,3.918322558
3.496613957,4.681577927,4.717307624,5.935714746,5.342458065
3.496613957,3.840262716,4.146470782,4.264980004,4.718595072
3.496613957,4.023446797,3.95915545,2.90065991,2.293423995
3.496613957,3.731433925,3.758445468,4.427753723,3.722171125
3.496613957,4.699882534,4.934354453,4.814127256,4.754161199
3.496613957,3.123061517,3.007281819,2.568333358,2.309470077
3.496613957,3.257143505,3.512942542,4.301650403,3.740524071
3.496613957,2.965460978,3.276973654,3.927495343,4.013058628
3.496613957,3.831161619,3.950056546,4.132089211,3.585733066
3.496613957,3.144903545,3.26035163,4.081852328,4.265747128
3.496613957,4.242493728,4.143432829,3.630394604,3.34239044
3.496613957,3.657190679,3.738885347,4.88724606,4.835940528
3.496613957,3.263200789,3.310295535,4.079542669,3.906276627
3.496613957,2.949027724,3.021867784,2.011849718,1.7092972
3.496613957,3.727239244,3.727104183,2.696119847,2.665753744
3.496613957,4.035529881,4.164870114,3.181925785,3.089683254
3.496613957,3.206629149,3.731420829,1.229972962,1.414663425
3.496613957,2.599065956,2.626803349,2.488454541,3.110108515
3.496613957,3.666203047,3.511501097,2.974775069,2.589134275
3.496613957,2.543725856,2.258059557,1.750885226,1.928819603
3.496613957,3.095670317,3.181676321,3.103113483,3.575807357
3.496613957,3.570743714,3.598481924,3.235646255,3.224851186
3.496613957,4.241584388,4.12011523,4.565123207,4.761504446
3.496613957,3.054889199,3.168427501,3.227679398,3.008640083
3.496613957,2.654927425,2.460232608,1.726215207,1.694224076
3.496613957,2.945667834,3.058583363,2.938036516,2.776044257
3.496613957,3.795079852,3.952656384,3.679147084,2.864832167
3.496613957,3.534409907,3.184072783,4.768119839,5.146436048
3.496613957,3.501872485,3.643453343,2.735108833,2.088380823
3.496613957,3.11978509,2.97412772,2.365437246,2.885889341
3.496613957,4.173490235,4.270138871,4.191633109,3.728168017
3.496613957,2.884144902,2.79277913,2.447920673,1.581054075
3.496613957,3.524642038,3.846573132,2.960604656,3.455349864
3.496613957,3.669637328,3.879121549,4.212856478,3.83947893
3.496613957,4.073954161,4.289559329,3.549326662,2.893346545
3.496613957,4.066593997,4.134231019,3.458656064,3.365271257
3.496613957,3.801880605,3.965052595,1.649043832,1.906053213
3.496613957,2.262971728,2.465575463,3.110526386,3.301745064
3.496613957,3.556443566,3.787800974,3.154522312,2.768304889
3.496613957,3.126754971,2.997998866,2.366315808,1.845131639
3.496613957,3.414052885,3.609329845,3.974914491,3.92512277
3.496613957,4.064205332,3.946609106,4.728287559,4.128142796
3.496613957,2.747861682,2.722104248,1.728287388,1.087603123
3.496613957,3.59796805,3.378401853,3.256871765,2.972094644
3.496613957,3.47073246,3.545743957,5.228625336,4.572216298
3.496613957,2.615857927,2.729484878,1.934715062,2.138272065
3.496613957,2.527120507,2.872481502,2.788774406,2.445641669
3.496613957,3.834676745,4.023622144,4.808597695,4.773026194
3.496613957,3.52958988,3.321328406,3.42294625,4.164876624
3.496613957,2.633857864,2.870235346,3.912885491,3.527732369
3.496613957,4.073522444,4.087168123,4.254396368,4.252008035
3.496613957,4.639133833,4.669555858,5.732502761,5.867565538
3.496613957,3.829336459,3.694343629,5.110654961,5.301325735
3.496613957,3.533394992,3.49528175,2.361904842,2.148790267
3.496613957,5.312611046,5.213850411,4.816380965,5.282086247
3.496613957,3.555263954,3.346537845,3.350434963,3.721861085
3.496613957,3.127041618,3.328160129,4.406447355,3.96557847
3.496613957,4.078341776,4.42492991,4.64630484,4.853579239
3.496613957,2.819472319,2.95430773,1.239699104,2.926887237
3.496613957,2.727434703,2.659454069,2.486120904,2.875654773
3.496613957,4.058223456,4.131853644,5.024389558,4.256351923
3.496613957,3.069503202,3.09210897,3.443621788,3.474410623
3.496613957,2.938245485,2.942109812,2.794924227,3.415578511
3.496613957,4.52265722,4.758616641,4.879428426,5.328942174
3.496613957,3.542646638,3.395754853,4.453947055,4.14445455
3.496613957,4.062160327,4.022136059,2.588621138,1.677948578
3.496613957,5.046282051,4.885628267,3.82128352,3.770983109
3.496613957,2.824953321,2.491998367,1.75122932,0.928242541
3.496613957,3.38155623,3.097268081,3.245113547,3.156978898
3.496613957,3.542545013,3.429859078,4.094173088,4.522841729
3.496613957,3.034371621,3.02488959,3.61844671,3.445817407
3.496613957,2.921181507,2.945730778,1.14854108,1.317414826
3.496613957,3.872633554,3.882330357,4.293360382,4.276102141
3.496613957,4.294934759,4.219035412,3.964155415,3.843546502
3.496613957,3.005590269,2.987222102,2.806187855,2.697999331
3.496613957,3.626335186,3.554827225,3.373684679,2.442294865
3.496613957,3.722553408,3.421671271,5.125479231,5.614505017
3.496613957,3.785095806,3.874819492,3.671897872,3.185124721
3.496613957,3.437148127,3.508987561,5.717061037,6.016991797
3.496613957,3.365026864,3.240778191,3.918846767,4.532492493
3.496613957,2.766234308,2.875003484,3.422180745,3.501959204
3.496613957,3.621971756,3.305824109,2.886469268,3.346329198
3.496613957,2.33729255,2.661683422,3.892453245,4.349636544
3.496613957,3.58169832,3.117163234,3.854582158,2.937554715
3.496613957,2.922176623,2.946069624,3.850443627,3.040429215
3.496613957,5.012940853,4.923434803,4.540947325,4.450617448
3.496613957,3.159286773,3.247426388,3.563416731,3.528352726
3.496613957,4.395150441,4.562824296,5.426429286,5.626283327
3.496613957,3.364150469,3.379902318,2.384445486,3.392032179
3.496613957,3.62392426,3.931176253,4.177508646,3.658763527
3.496613957,3.348910362,3.657385695,2.085834018,1.81885455
3.496613957,3.229228799,3.243469368,3.466659683,3.687418789
3.496613957,3.429947536,3.430999807,2.722601448,2.747863951
3.496613957,2.428172553,2.610389606,1.322595827,0.850429028
3.496613957,3.093379901,3.428678702,2.050738684,2.337901428
3.496613957,3.934213739,3.947182434,3.939320128,4.14392153
3.496613957,4.381130155,4.298369163,6.100795941,6.85707905
3.496613957,4.296996651,4.358374628,3.145852862,2.762733126
3.496613957,2.76427563,2.622079092,3.211563925,2.480019474
3.496613957,4.327099347,4.288240072,1.938922625,2.486597037
3.496613957,3.964573292,3.907244726,3.470336477,3.810129784
3.496613957,4.955896555,4.671452319,3.614304693,3.992603292
3.496613957,3.615937741,3.51280468,3.16395568,2.917327633
3.496613957,3.7501847,3.876261509,4.582748293,5.084648504
3.496613957,3.23117522,3.539292898,4.154146358,3.801706553
3.496613957,3.987687781,3.998662675,4.545851999,4.11545176
3.496613957,2.791197534,2.531648201,1.796501395,1.722568971
3.496613957,3.005837897,3.521527583,2.09706449,1.489352856
3.496613957,3.317986058,3.201465628,2.758759023,2.212917322
3.496613957,4.137312603,4.199539839,4.637496033,4.856104788
3.496613957,4.513268179,4.507409377,4.676557298,4.66752488
3.496613957,3.015456256,2.872836259,2.889936049,3.069583942
3.496613957,3.822006713,4.119505997,5.149836401,5.100783301
3.496613957,3.701931254,3.505654186,1.449335086,1.067018839
3.496613957,3.547469043,3.522644863,4.525181384,5.289872453
3.496613957,2.05127475,2.130405667,0.784935017,-0.399623379
3.496613957,2.884865529,3.22663345,3.684042325,3.009418368
3.496613957,3.530077696,3.11708396,2.779130293,2.265823825
3.496613957,3.298235719,3.531642815,2.966720854,2.406933609
3.496613957,3.909807699,3.951307891,3.960665105,3.225086032
3.496613957,4.345306487,4.376124625,4.155635044,4.272030844
3.496613957,3.822752335,3.783429867,4.206105824,4.765091993
3.496613957,3.128837501,3.548107929,4.496699109,4.67849921
3.496613957,2.902718683,3.042598025,2.399576214,1.594342822
3.496613957,2.862640142,2.833656659,3.733017546,3.529268696
3.496613957,3.979494787,4.062597676,4.925145572,4.242870975
3.496613957,4.085679799,4.10027676,4.504783127,5.206189892
3.496613957,3.574018655,3.605510504,4.610764191,5.715801479
3.496613957,2.905862197,2.69619594,2.049024658,2.989564563
3.496613957,2.203925306,2.300505655,3.742152547,3.784714494
3.496613957,5.321688243,4.62937109,4.634983657,4.961689926
3.496613957,3.397909711,3.681168735,3.254510629,3.809475276
3.496613957,3.947422795,3.687037629,4.985941905,4.62276168
3.496613957,2.820656822,3.15887281,2.650087658,2.340241617
3.496613957,3.557844263,3.455321713,4.450813973,4.154085535
3.496613957,3.527612271,3.838511932,3.372483036,3.140515931
3.496613957,2.203923413,2.281325291,2.621985474,2.603027637
3.496613957,3.364357163,3.680035804,4.45304521,3.909238677
3.496613957,3.832102715,3.820489152,3.401774175,3.451482174
3.496613957,2.758830517,2.702624341,2.250624549,2.180867661
3.496613957,3.950653574,3.978326938,5.051481233,4.43772843
3.496613957,3.438941946,3.357605093,3.556552983,3.767878511
3.496613957,3.238661215,3.312238533,3.694688944,4.146405759
3.496613957,2.314422598,2.428059845,2.585750605,2.03640195
3.496613957,3.232040659,3.283406424,4.687939857,4.973717803
3.496613957,4.279482976,4.2167595,3.916176977,4.086661001
3.496613957,3.030283055,2.918938385,1.809283154,2.226324662
3.496613957,3.409552368,3.438446012,3.291450875,2.942759365
3.496613957,3.679995212,3.851642134,2.796476081,2.241314126
3.496613957,2.993194226,2.790470484,1.681468466,2.204902607
3.496613957,3.101871151,3.223556327,4.467924868,4.10994526
3.496613957,3.551668432,3.49081834,4.442131786,4.173238816
3.496613957,3.863583235,4.028827897,4.429259908,4.552273642
3.496613957,2.757332746,3.021732488,3.076971618,3.119877181
3.496613957,2.731018347,2.864233133,2.221910684,2.392258872
3.496613957,3.585822479,3.441786946,3.469470704,3.004883343
3.496613957,3.103904351,2.879409256,3.437374513,3.102532936
3.496613957,4.737304473,4.410367465,3.297391836,4.382540478
3.496613957,3.842720033,3.532955822,2.85090117,2.47518833
3.496613957,3.041470645,2.858342624,2.889348021,2.209039445
3.496613957,3.575690325,3.607696316,2.0579948,0.825496985
3.496613957,3.203732009,3.219607071,3.565734819,4.066724453
3.496613957,3.02165216,2.870036562,3.41578126,3.9427792
3.496613957,3.529272847,3.388605875,4.169353812,5.024848815
3.496613957,3.037143652,3.309304432,3.392794248,3.964473606
3.496613957,3.542735033,3.462609181,3.295085849,3.631175754
3.496613957,4.428441705,4.33572974,4.251611748,4.565711201
3.496613957,3.224752438,3.421699023,4.24969063,3.837550501
3.496613957,3.395746478,3.399805265,3.075909559,2.693295601
3.496613957,4.114765462,3.864095337,3.946191043,3.44981272
3.496613957,3.579141491,3.657434817,1.077174188,1.839750283
3.496613957,4.071580974,3.765354725,3.412098642,3.055734194
3.496613957,2.990506618,3.115527013,2.681414531,2.242187325
3.496613957,4.034922418,3.711610207,4.158931639,4.699972351
3.496613957,2.340820707,2.750425309,1.741415484,1.763410743
3.496613957,3.86882849,4.053889783,5.112877174,5.51567835
3.496613957,3.759714204,3.737647247,3.870309294,3.030833724
3.496613957,3.165527634,3.118234907,2.876291372,3.524543127
3.496613957,5.229010393,4.639116107,4.911843774,5.298551511
3.496613957,4.190874292,4.464417041,5.661200918,4.732348417
3.496613957,2.96170215,2.977277321,2.436495089,1.995493544
3.496613957,3.302716721,3.448948905,2.976066582,3.562939699
3.496613957,4.459083752,4.338212165,4.868948792,4.430818864
3.496613957,4.277834324,4.361719837,4.315937438,4.831204849
3.496613957,3.190785707,2.939776258,0.965225613,2.012148834
3.496613957,2.785196483,2.626420183,1.550622442,1.567064636
3.496613957,2.941542419,2.85220136,3.064646137,2.73511031
3.496613957,3.325747052,3.357328359,3.345707167,2.670766933
3.496613957,3.154604711,3.288276731,3.870168818,3.373517297
3.496613957,3.660950684,3.580696357,4.227855446,3.562682166
3.496613957,1.920331426,1.772149555,1.191997251,2.107267577
3.496613957,3.164121779,3.463344092,2.994766698,3.259501571
3.496613957,3.628771887,3.687275711,3.840217442,3.464208491
3.496613957,3.238623165,3.004149937,4.058726737,4.909460296
3.496613957,4.051081132,4.039552234,4.54044205,3.55036303
3.496613957,3.276101442,3.390100705,1.573883244,2.109502639
3.496613957,3.634526387,3.658308213,4.238661046,4.408371792
3.496613957,3.439891068,3.703041485,3.613365026,4.768593835
3.496613957,3.285236772,3.063031019,3.485719291,3.847623626
3.496613957,4.765082893,4.400526059,4.870259793,4.738579406
3.496613957,3.774937417,3.720502513,3.955407626,3.882589088
3.496613957,3.897256667,3.778891167,3.338391763,2.977879766
3.496613957,2.623591956,2.541314881,2.50233051,2.322906754
3.496613957,2.150349201,2.578059395,2.309454736,2.182750679
3.496613957,3.389007929,3.398387577,4.675480235,4.80693908
3.496613957,3.735094034,3.795011373,3.88035606,3.366843944
3.496613957,4.2405085,4.315206125,3.908006712,4.149835302
3.496613957,2.77600635,2.687685149,2.688623676,2.48173144
3.496613957,2.616828211,2.710478733,0.102437176,0.688516521
3.496613957,2.651308106,2.52945133,2.721017353,3.309547103
3.496613957,4.626359828,4.179640951,4.22141603,4.95396102
3.496613957,4.824890264,4.474449095,4.024681431,4.300823663
3.496613957,2.693395432,2.741203267,3.251184662,3.721227542
3.496613957,2.532726532,2.488588818,3.357529986,2.943857799
3.496613957,2.925260182,2.657151577,3.452789312,3.693061741
3.496613957,3.496727032,3.621280412,5.574585434,5.692085764
3.496613957,1.840587017,1.557616674,2.238413377,2.261866622
3.496613957,5.06780742,5.16775096,5.179455159,4.995263798
3.496613957,2.926446388,2.89950712,4.446650634,4.475747691
3.496613957,4.30756962,4.166422861,4.205546213,5.411315929
3.496613957,3.408682421,3.484454752,3.521565915,4.039872914
3.496613957,3.610169001,3.374140659,3.57870857,3.296224969
3.496613957,3.683777201,3.71055315,3.050758903,3.492401641
3.496613957,3.524534717,3.432910339,3.977636015,3.003019821
3.496613957,3.485468096,3.453699956,3.698580198,3.86869047
3.496613957,3.40080877,3.608147544,4.103037497,3.421118257
3.496613957,4.373078501,4.440140089,4.295678568,4.935395912
3.496613957,2.652338417,2.723423269,3.188593032,2.018847607
3.496613957,3.703750424,3.729154372,4.07005347,3.912176638
3.496613957,2.55981941,2.313904888,4.256780988,4.641490855
3.496613957,3.821532854,3.844922762,3.535790793,2.91092655
3.496613957,3.614501558,3.636745363,4.66954829,4.007145252
3.496613957,3.168926251,3.191149499,3.512293525,3.688861643
3.496613957,4.240158892,3.970767851,3.758601783,4.310466596
3.496613957,4.021220252,3.998753416,4.775556345,5.08455098
3.496613957,3.426504557,3.735433207,4.108426496,3.300247677
3.496613957,3.291032419,3.210871317,4.605219606,5.152379493
3.496613957,3.178340574,3.15542788,2.706984676,1.948011441
3.496613957,3.280352543,3.466009743,3.93362241,4.470123313
3.496613957,3.28261793,3.048977071,3.519888399,2.76734465
3.496613957,5.068407603,4.921721571,4.290941006,5.060948291
3.496613957,4.122529035,4.413403126,5.030386892,5.889258579
3.496613957,3.827991241,3.694495675,2.939253117,3.384031036
3.496613957,2.60151063,2.457078605,3.289493994,2.600375246
3.496613957,3.382465977,3.446012209,3.51840336,2.84336911
3.496613957,3.239647572,3.289476557,4.04150421,4.369038331
3.496613957,4.280193983,4.213131547,3.347987186,3.055786542
