P_1_8,P_2_8,P_3_8,P_4_8,P_5_8,P_6_8,P_7_8,P_8_8
3.662404104,4.615799141,4.525737267,5.37122408,5.813389606,5.799352627,5.890419975,6.240483554
3.662404104,4.063752746,3.899246307,3.858478623,3.869016131,3.54171213,3.372772212,3.435190678
3.662404104,3.336380653,3.575404407,3.706347528,3.29403018,3.19633497,3.374799067,2.576813719
3.662404104,3.196938668,3.452152116,3.624677448,3.108501254,3.097116578,3.107322471,3.152485324
3.662404104,2.610203087,2.948999383,3.297125472,3.59785944,3.512330369,4.051554079,3.449393637
3.662404104,3.980013142,3.763532103,2.337168828,1.863264026,1.754051632,2.07009378,1.545312452
3.662404104,3.418857595,3.540250654,3.729560696,4.303266048,4.380425391,4.343465002,4.584033856
3.662404104,2.607220927,2.872525197,3.97926103,4.374768482,4.805872154,4.701193704,3.67754447
3.662404104,3.082236951,2.909199025,4.608522496,4.88175363,5.065264319,4.878830141,5.232439114
3.662404104,3.755079976,3.718448047,2.381944592,3.063864887,3.384242456,3.154525237,3.303912353
3.662404104,4.042392551,3.714530632,3.179228739,3.01862465,2.987203697,3.161614897,4.163571314
3.662404104,5.381527226,4.979802546,4.443618231,4.587610536,4.397460375,4.52782101,4.960484258
3.662404104,4.198083036,4.089904438,4.491023215,5.06700302,4.82002274,4.654275574,4.906484438
3.662404104,4.18568797,4.143465991,2.184630714,2.963403735,3.51553503,3.645257936,3.764917553
3.662404104,4.086692485,4.403210499,3.998914108,4.599492494,4.552909003,4.644907661,3.835840574
3.662404104,3.029675381,2.928714926,3.817065992,3.745455195,4.060846165,4.032156305,3.751717025
3.662404104,3.360635286,3.256137523,3.571141058,3.836818841,4.110433618,4.187903048,3.846998854
3.662404104,4.333127425,4.256285289,5.337817566,5.57651796,5.453833485,5.271947734,4.847340763
3.662404104,3.547319106,3.749926503,3.316744333,2.806177645,2.646312544,2.709114188,2.67690345
3.662404104,3.846434252,4.141110841,3.970063089,4.593402884,4.945286103,4.932644455,4.107203654
3.662404104,2.305872575,2.602887308,2.123922937,2.217600982,2.015014671,2.282962916,3.163381824
3.662404104,3.564457282,3.357842312,4.535128933,4.192162772,4.371580774,4.121349052,3.648958345
3.662404104,3.922503526,3.794133204,4.473148904,4.032035713,3.952109902,4.064415647,3.89459411
3.662404104,3.345497934,3.471881262,4.511236307,4.938807677,5.151200905,5.181384326,5.582628274
3.662404104,3.850302354,3.865423201,4.52708982,4.167155761,4.272727473,4.296774966,4.234200724
3.662404104,4.536878246,4.192719911,3.91945187,3.550554494,3.175436721,3.093473545,3.57316831
3.662404104,3.135918596,3.472230051,4.275135438,4.134313292,4.07282264,4.132010663,4.474806995
3.662404104,3.574437912,3.423280874,2.913546347,2.383587118,1.944655531,1.956663802,1.573096025
3.662404104,3.812239228,3.823612191,4.642790291,4.130555213,4.129580234,4.228072016,4.473621738
3.662404104,3.178950845,3.102158773,3.555609056,4.00733751,4.152395275,3.943250126,3.486885751
3.662404104,3.639073362,4.021407188,4.581757185,3.777810552,3.65072646,3.844662514,3.468188538
3.662404104,4.380394809,4.483277303,3.380739005,3.05338161,3.219345244,3.194651373,2.756150395
3.662404104,6.074385105,6.170941993,5.129766358,5.370839348,5.192818904,5.12969496,5.223370282
3.662404104,3.630936332,3.248132724,3.867765574,4.104693592,4.086477579,3.994565551,4.92346882
3.662404104,3.701792314,3.476094836,3.219362696,2.796699533,2.584653747,2.646021681,2.343561985
3.662404104,4.658313728,4.674089256,4.144124892,4.26197933,3.923550042,3.752580447,4.439079231
3.662404104,3.390519718,3.193279705,0.880090644,0.799404584,0.525434222,0.55042115,1.267409012
3.662404104,3.601284451,3.901054065,3.588250522,3.969831466,4.048833039,3.971456045,4.542164194
3.662404104,3.730493658,3.577019251,3.72718203,3.336887719,3.064854588,3.427480691,2.541370231
3.662404104,2.930436869,3.002198605,2.632924295,2.528944365,2.242821142,1.98031784,2.16261345
3.662404104,4.71271467,4.735365515,5.478714051,5.660349779,5.839778687,5.778509692,5.608991294
3.662404104,3.593356606,3.630218905,4.969379579,4.939282186,4.780103608,4.186690603,3.506435305
3.662404104,3.485021205,3.485559488,3.399961822,3.106205543,3.183304797,3.147946249,3.371608607
3.662404104,3.738964866,3.822337788,3.73226971,3.655137884,3.850885464,3.717775142,3.645732189
3.662404104,3.140357082,3.638090769,4.314216761,4.593001472,4.142292421,4.06991196,4.401346454
3.662404104,3.889242983,3.676925234,3.506567274,2.961626866,3.013724508,2.762131325,3.980379183
3.662404104,3.28016851,3.237762477,3.11918174,2.89225092,2.883310925,3.102017134,2.804706802
3.662404104,1.875618432,1.872338079,1.328555278,0.858648128,0.618647097,0.799447602,1.735109872
3.662404104,3.736787021,3.308216766,2.420249704,1.715957037,1.587808738,1.571187762,1.256870769
3.662404104,4.09163914,3.692307361,4.497912005,4.083507628,4.207165763,4.612592588,5.204489561
3.662404104,3.665605318,3.47749917,2.184352626,1.54558884,1.356813955,1.441477429,1.331596932
3.662404104,3.428365694,3.324478431,3.410367418,3.388830389,3.836925485,3.579658384,4.389520266
3.662404104,3.397535405,3.45602782,5.229723626,5.114630908,5.177478378,5.756815436,6.92646007
3.662404104,3.461625624,3.452715723,3.170213989,4.168669926,4.235118561,4.450601406,4.630861597
3.662404104,3.486834514,3.643414676,3.351731944,2.588404051,2.364277085,2.522145804,3.339498507
3.662404104,4.299516997,4.339238133,3.854620479,4.552790706,4.548225102,4.28747845,3.893188332
3.662404104,3.21436966,3.602920817,1.440453331,2.139947856,2.147327428,1.833417444,2.120925541
3.662404104,4.165034816,4.499100306,3.834505089,3.736347052,3.507281702,3.623723921,3.984028399
3.662404104,3.830526762,3.967840209,4.360661259,4.038118186,4.210210674,3.736445472,3.68418575
3.662404104,3.983501687,3.480517076,3.314538599,3.069679543,3.345586566,3.323068291,3.69894684
3.662404104,4.995039188,4.915853242,3.560228938,3.3005722,3.13272505,3.191212019,2.758500431
3.662404104,3.992307325,3.913086829,4.777111719,4.74580311,4.48507356,4.301702257,4.028181476
3.662404104,4.392539795,4.708972863,4.25913577,3.494237961,3.388786421,3.505223141,3.113059141
3.662404104,5.461779971,5.533715406,5.109907451,5.424451235,5.574593754,5.372895327,5.692825303
3.662404104,3.84913639,4.160640411,5.050488684,5.007119917,5.239117765,4.638227418,4.678703011
3.662404104,4.155853372,4.094188463,4.358824887,4.12381794,4.248866599,4.546290054,4.740339855
3.662404104,3.820945822,3.574900566,2.879963666,3.012482746,3.060951693,3.056712216,2.991824041
3.662404104,4.73863647,4.542845012,4.201578035,4.350113751,4.379655566,4.327463263,3.907910182
3.662404104,4.85224447,4.400064874,4.991641537,5.142011116,5.199836721,5.416931345,5.49074736
3.662404104,4.060711671,4.073425124,4.155277347,3.753533487,3.788988032,3.690812408,3.756196451
3.662404104,1.839575584,1.886692044,0.31419118,1.053701683,1.079506368,1.278462228,0.953930642
3.662404104,3.385997,3.078853697,3.726646684,4.204408707,4.452131952,4.338633266,4.082799652
3.662404104,5.08890702,5.412783095,5.372921116,5.24758549,4.914800186,5.209769296,5.203901467
3.662404104,3.364175643,3.862786822,4.364846,4.434138845,4.349494212,4.469511653,3.823230599
3.662404104,4.724060312,4.282686466,3.249109842,4.027694567,4.525745736,4.266577275,4.39200333
3.662404104,2.105463397,2.208690883,2.77551877,3.069829313,3.1324729,3.466682238,3.824471567
3.662404104,3.015351719,2.774885939,2.731760945,2.815355971,2.625527127,2.809114482,3.118601198
3.662404104,3.126816922,2.857645311,4.477025786,3.969513038,4.205254576,4.169413214,4.606921888
3.662404104,2.546871208,2.520878451,3.126662937,3.606761463,3.888816978,3.714704549,4.295523036
3.662404104,3.024470715,2.891006683,2.497844145,2.23613781,1.822985601,2.070531258,2.60530538
3.662404104,3.853752006,3.791550032,2.899984089,2.053141551,2.11319808,2.079884255,2.375228364
3.662404104,4.605813224,4.59650864,3.860043412,3.883907608,3.804058704,3.87452658,4.085317316
3.662404104,3.627676045,3.793103068,3.798334302,3.047722215,3.367450795,2.882349586,2.514059137
3.662404104,3.514788935,3.610684815,2.376837218,1.45123893,1.396108345,1.658526546,1.818460908
3.662404104,4.181419393,4.390136426,4.379996373,4.205741569,4.070923246,4.104373638,4.319287698
3.662404104,2.911424525,2.781425539,4.009059695,4.556780632,4.731330048,4.722742791,4.816153723
3.662404104,3.381914333,3.08863466,3.381082179,4.380094819,4.593521184,4.831231736,4.097644444
3.662404104,2.956078776,2.850561885,2.073284594,1.846344285,1.913923125,2.029655313,2.393604
3.662404104,2.683529562,2.696562422,2.549644701,2.037276869,1.94437603,1.696752791,2.263475153
3.662404104,5.056724567,5.095417271,3.796309555,3.562336973,3.418607151,3.613773193,3.157014163
3.662404104,3.58055767,3.718099016,2.442989437,2.036434342,1.920202888,2.054570786,1.901697857
3.662404104,4.458833224,4.368842501,5.537111751,5.455452861,5.512452656,5.627188179,5.433933017
3.662404104,2.357106879,1.989489891,1.328943699,0.748160581,0.657891484,0.61296586,1.045529694
3.662404104,5.09001743,4.935371101,4.286735834,4.193784899,4.117145642,3.99570314,3.968082933
3.662404104,4.375740585,4.16901235,3.458020548,2.418038835,2.433158364,2.313314535,2.78030028
3.662404104,3.960034403,4.000251626,4.906071642,4.804226797,4.903930385,5.370700822,5.213239856
3.662404104,3.302056485,3.544674472,3.282417313,3.468827111,3.482062158,3.479470682,2.965549858
3.662404104,3.993385429,3.72169351,4.324754611,4.449239133,4.304002081,4.239359785,3.955253355
3.662404104,2.990250125,2.570130984,2.92968827,2.46488376,2.386227798,2.336766562,2.271002006
3.662404104,3.569137679,3.847429153,5.626740833,5.951068899,5.742406202,5.904166055,6.385311181
3.662404104,4.321027596,4.142789868,4.63694785,5.408732969,5.684648563,5.584987707,5.264478014
3.662404104,4.765260303,4.957821925,4.972664064,4.600022394,4.543150543,4.68368358,3.796540964
3.662404104,3.239885254,3.312584445,3.104811153,2.805076152,3.091480586,2.828296417,3.446426582
3.662404104,3.409313764,3.990759181,3.960840188,4.094178885,4.440019859,4.262613641,4.736903041
3.662404104,3.127034327,3.114544015,3.411315746,2.850893356,3.117421222,2.773060265,2.652674439
3.662404104,3.118879965,3.229406611,3.660678377,3.450887612,3.761454243,4.184774897,3.93746157
3.662404104,3.848195037,3.608251539,4.652405779,3.944834379,3.802071279,3.863410322,3.456351992
3.662404104,3.522772093,3.485436583,4.301665703,3.913082731,3.549281033,3.285327258,3.624635277
3.662404104,3.287731357,3.271317634,2.80798873,2.625640388,2.776922947,3.143953502,3.161829851
3.662404104,3.15679041,3.265281752,3.794884514,2.792970428,2.939415766,3.108296759,3.624319282
3.662404104,2.651531284,3.212499475,4.903231276,4.714900631,4.416105982,4.610450318,4.690468021
3.662404104,3.527821134,3.220209776,3.140375046,2.734736631,3.07765763,2.771371916,2.268597801
3.662404104,3.58426603,3.606099644,2.74134206,3.242852623,3.219719635,2.865581432,1.809176846
3.662404104,4.376018178,4.404337568,3.959532703,4.887874876,5.01165528,4.872606247,5.098568848
3.662404104,4.224728322,3.553967868,2.492748233,3.427051802,3.554676934,3.419315488,2.924815304
3.662404104,3.282291781,2.895533606,4.749915797,3.972661968,4.382471956,4.486960813,3.88507392
3.662404104,4.663409353,4.545100801,2.914741688,1.721611718,1.628345664,1.751312335,2.224702574
3.662404104,5.231193347,5.408924851,4.923960818,5.076626912,5.012759077,5.263507499,4.88221704
3.662404104,3.205800662,3.349152964,3.504964861,3.105707046,2.903326193,2.681380882,3.362302151
3.662404104,3.963585935,3.752904519,4.133836451,4.493814218,4.499189934,4.029999303,3.742341752
3.662404104,3.449742225,3.156163756,2.723608768,3.037918966,2.772431999,3.03074048,3.900348868
3.662404104,4.148934122,4.092863055,2.672698465,2.117533627,1.726195801,1.20419593,1.341201708
3.662404104,4.369488063,4.48613349,5.136630938,5.157605959,5.447799882,5.644750154,6.261183007
3.662404104,3.008283629,2.973887734,3.164931493,3.280018009,3.062625616,3.467106807,3.92036901
3.662404104,3.596765851,3.189460736,3.86959108,4.359677051,4.324637812,4.414699764,4.309285711
3.662404104,2.983856712,3.13036017,2.618500717,3.222468696,3.156621638,3.353538796,3.771021574
3.662404104,2.832001152,2.81934531,3.18946335,3.709482471,4.194802537,4.290089616,4.300275549
3.662404104,3.589093158,3.616515223,3.208077409,3.692051067,3.014419558,3.139529637,2.566179371
3.662404104,2.065992902,2.521068712,2.846832373,3.172515159,3.020003795,3.154910417,3.141136961
3.662404104,3.903058783,4.032699879,3.790404327,4.159114578,4.188536846,3.792721307,4.459585745
3.662404104,3.141289858,3.236877625,2.930186919,2.875713357,3.13889167,2.676534606,2.753155535
3.662404104,3.806882063,3.630778307,4.930756794,4.567868775,4.44164446,4.44290449,4.551910538
3.662404104,2.821259171,3.16952917,3.618363015,3.221817959,3.016493231,2.927069559,2.7107171
3.662404104,5.392793567,5.177533357,5.446880955,5.436237732,5.588954189,5.497768527,5.817886988
3.662404104,3.642899709,3.339777615,3.908357408,4.671890726,4.599722411,5.022931148,5.891922752
3.662404104,3.514420593,3.687452503,3.488702139,2.885962633,3.207136757,3.110752839,2.808657963
3.662404104,4.910998879,4.514276035,4.222003184,4.484586235,4.371718971,4.252798142,5.170626748
3.662404104,4.418425278,4.50039753,5.591454501,6.232343026,5.889016743,5.950663272,5.546783476
3.662404104,4.282574619,4.349094664,4.025978656,4.948701288,5.265551731,5.257487599,4.5507574
3.662404104,2.88568617,3.017148067,4.011872047,4.220803128,4.028698391,4.46949148,4.91830749
3.662404104,3.483127012,3.677210396,3.271791087,3.779947439,3.610491945,3.547885447,4.004016926
3.662404104,3.581717864,3.384391091,5.104011579,4.693155872,5.036284055,4.807610559,4.878487337
3.662404104,4.381084658,4.158599058,3.46748846,2.867845389,2.820701263,2.646259113,2.485695833
3.662404104,3.070669015,2.870153448,2.2635031,2.817407493,2.779674735,2.914252655,3.540002619
3.662404104,3.151596549,3.061713485,2.42577734,3.290778462,3.288546263,3.227281167,2.993092543
3.662404104,4.587775922,4.399518665,3.81495875,4.619711905,4.196719668,4.241616511,4.22803878
3.662404104,3.912139066,4.23916285,4.218025038,4.517730091,4.828353455,4.602380327,5.022729677
3.662404104,5.307820911,5.103034297,4.168730265,4.796526793,4.768145575,4.743322371,5.316972943
3.662404104,4.969472777,4.734220825,4.737806961,4.61830013,4.437338969,4.511829344,4.669398798
3.662404104,3.123875003,3.059660393,2.820325635,2.810033975,3.005975488,3.330409016,3.560542455
3.662404104,3.656227802,3.62877782,2.130763771,2.070232359,2.161043109,2.405299843,2.876339128
3.662404104,4.26138944,4.080473909,3.543025625,3.962257032,4.102257353,3.732926578,4.348956649
3.662404104,3.470907909,3.116286958,4.128554698,4.119179744,4.082391679,3.716912542,3.18515875
3.662404104,3.798735304,3.899822883,4.204808144,3.720341935,3.829476721,3.697451439,2.891808294
3.662404104,3.690010865,3.81905202,4.235804643,4.099415764,3.88411465,4.045850297,4.304921404
3.662404104,4.07308323,4.063738306,4.064067021,4.441412937,4.687375392,4.544091675,5.923795072
3.662404104,3.081376577,3.008552488,3.005548315,3.668321181,3.627162856,3.494436424,3.155195982
3.662404104,3.618377892,3.911540815,3.712936295,3.190181671,3.330893649,3.38867851,2.90874074
3.662404104,3.254772586,3.293485769,3.437028834,4.354414504,4.057166523,3.996471317,3.781934458
3.662404104,3.303813473,2.923454039,1.988853073,1.558575095,1.803949044,2.075944082,2.042343689
3.662404104,4.48265208,4.040635734,2.617303185,2.735895659,2.702495386,3.04660119,3.14329772
3.662404104,3.945231162,4.04902308,4.602676297,4.804562796,4.979733878,4.640113144,4.181107607
3.662404104,3.369615592,3.458179072,3.649052091,3.025081797,3.138772007,2.652426152,3.271183336
3.662404104,5.009420089,4.879943259,3.919816269,4.521321344,4.483151478,5.0569662,4.794270273
3.662404104,3.531093423,3.830991612,3.21709142,3.695697766,3.734269126,3.257275204,2.82617063
3.662404104,3.715986957,3.772231051,3.17762126,3.047276182,3.204522693,2.820963404,1.651987666
3.662404104,2.622881636,3.039828363,2.368907781,3.188238999,3.136144893,3.287019434,3.540253973
3.662404104,4.393367256,4.599831073,5.220732633,5.346381223,5.211198976,4.948214362,5.978077783
3.662404104,2.972700881,3.345850293,3.024260137,3.049696608,2.991230386,2.535282955,2.896988398
3.662404104,3.386145706,3.980427566,3.269301657,2.741403764,2.666719962,2.741053536,2.182693498
3.662404104,3.560838959,3.610190366,2.917616958,2.81064835,2.853118211,2.496783461,2.995065813
3.662404104,3.595756236,3.784473265,5.912511981,6.279412737,6.140817757,5.952619601,6.143623267
3.662404104,3.548042838,3.61669488,3.771781494,3.992613611,3.703348215,3.916576966,3.930117345
3.662404104,3.195628643,3.37077906,3.286143223,2.333264842,2.436055248,2.341789973,2.198333083
3.662404104,3.013431416,3.183861667,3.868594238,4.252575809,3.829492462,3.71050709,4.087398829
3.662404104,4.093172031,3.979556649,3.760317262,4.143548833,4.395974323,4.209776718,4.844600277
3.662404104,5.069527144,4.842220261,4.436871153,5.042153594,5.014184689,5.236293661,5.169230773
3.662404104,4.65595396,4.673607219,5.436261795,5.511854526,5.242847534,5.41062354,4.794989673
3.662404104,4.107603974,3.770687037,3.697962752,4.375632123,4.394334591,4.86397222,4.307016436
3.662404104,3.00274831,3.069826268,3.761442612,4.453878031,4.144970721,4.27642229,4.278959022
3.662404104,2.547501726,2.813218409,2.092097623,2.936773084,3.400247161,2.95994489,2.632328732
3.662404104,5.102151999,4.769134571,4.365382005,3.97420661,4.077077157,4.028993902,4.357853852
3.662404104,3.779119415,3.926023434,4.516449298,4.239417189,3.846561202,3.816046909,4.641335652
