spot1,spot2,spot3,spot4,spot5,spot6,spot7,spot8
3.490478542,3.60963661,3.496361085,3.422174449,4.203216381,4.062971782,4.389806503,4.39124041
3.490478542,4.054425146,4.028111012,3.277012063,2.889730757,3.174019827,3.198758649,3.146797436
3.490478542,3.975234578,3.672806885,3.249899575,3.540672909,3.504791015,3.727068865,4.102899586
3.490478542,3.619380311,3.636856322,2.397899605,2.714455486,2.952191138,3.032647526,3.221495798
3.490478542,2.888135626,2.751300655,2.933030616,2.803259915,3.101182074,3.251160765,3.006388735
3.490478542,4.230503766,4.167802942,3.273135168,3.666439127,3.477059516,3.771200555,3.75224362
3.490478542,3.116940509,3.035607948,2.425220294,2.159372489,2.180437853,2.420500718,2.167986676
3.490478542,3.802250246,3.651224489,2.499811563,2.017103072,1.699109706,2.132353209,2.018252212
3.490478542,3.987540001,4.206336255,4.32312156,3.403730502,3.451830713,3.712961162,4.326912838
3.490478542,3.346262628,3.006908963,1.872685137,1.262359207,1.612941431,1.482421881,1.966249209
3.490478542,2.9059527,3.060860292,3.511167403,4.027884177,3.85564395,4.02407921,5.220935289
3.490478542,3.514881675,3.563052187,3.059101235,2.630185888,3.004345682,3.023829671,2.893943791
3.490478542,3.519527293,3.665280552,3.563202733,3.7285671,3.797217309,3.900310547,3.12896386
3.490478542,4.252386497,4.111217296,5.048244197,5.017400338,5.153805671,5.212401508,5.130584736
3.490478542,3.507231184,3.946721122,3.563144501,3.208788964,3.429218354,3.833674471,4.340546489
3.490478542,3.23833499,3.308190095,0.458798107,0.306791784,0.690314703,0.878756492,0.744015701
3.490478542,4.237985526,4.289105908,4.148600745,4.109257978,4.245365503,4.246286075,4.045975397
3.490478542,4.481421089,4.555163939,4.600320059,4.170963109,4.436967473,4.228983422,3.63896396
3.490478542,4.684697216,4.802331299,5.086168688,5.873911567,5.803321062,5.289097368,5.711212964
3.490478542,4.108647598,4.01155582,4.056211065,4.364268762,4.644437102,4.153830843,4.471345507
3.490478542,4.440085852,4.728742076,4.350203364,4.089111178,4.611383211,4.086396289,3.832323208
3.490478542,4.043882428,4.319964699,4.607664703,4.241448009,4.526950152,4.481167728,4.19360479
3.490478542,1.760148673,1.952569868,1.350700219,0.303341271,0.271403359,0.23010977,0.521310913
3.490478542,4.775999206,4.788510291,3.902760852,3.406362652,3.128556194,3.308771523,2.824256717
3.490478542,3.164176684,3.058006744,4.422487685,3.848876803,3.690268104,3.808732982,5.191617696
3.490478542,4.277254299,3.950539775,4.769355638,5.23631309,5.00960637,4.805210172,4.762197403
3.490478542,3.630563727,3.84134552,3.49776375,3.255072788,3.368883855,3.201616746,2.889397525
3.490478542,3.437745164,3.306251689,3.779859962,2.933456125,3.329277652,2.949618879,2.908783344
3.490478542,3.38653186,3.404899343,4.930318156,5.186373199,5.462246354,5.554064929,4.298165712
3.490478542,2.965260569,2.8363107,2.914769928,3.142754442,3.374576406,3.347708814,3.710066638
3.490478542,2.692652553,2.788278929,2.742971142,2.455932689,2.743783852,3.107894679,2.35162222
3.490478542,3.159746775,3.369098371,3.976452206,3.470650727,3.179571976,3.238945926,3.495923523
3.490478542,3.439463217,3.748240966,2.313354391,2.653482701,2.830935683,3.081649465,2.780014451
3.490478542,2.743842969,2.847585682,2.57736291,1.996000498,2.271637624,2.444714032,2.766657924
3.490478542,4.137858456,4.242616293,2.23703471,2.095598878,2.265632956,2.082603648,1.291868255
3.490478542,3.840405427,3.859636889,4.698661418,4.751548085,4.643699383,4.887388954,5.333482548
3.490478542,4.14575145,4.143943227,4.158654821,4.183031716,4.45157637,4.494849216,4.622991601
3.490478542,3.593448664,3.407065564,2.953669362,2.84401462,3.068047122,2.676094136,1.837132694
3.490478542,2.914888615,2.556193458,4.158019483,3.458848337,3.243498007,3.42199919,4.170084677
3.490478542,3.718928925,3.524491462,4.850355996,5.61268093,6.047563786,5.881410528,5.893965993
3.490478542,2.316579884,2.419454043,2.033461164,2.344334542,2.87708548,3.283323493,3.909195345
3.490478542,3.648278625,3.979667904,5.037981736,4.808053623,4.953643026,4.983319296,4.647713898
3.490478542,3.598923666,3.535220508,2.62437695,2.940398535,2.66086391,2.447057596,2.81421971
3.490478542,3.398401658,3.509744194,2.681323073,2.716163567,3.184173399,3.43442615,3.596208783
3.490478542,2.070534557,2.098052132,2.701658712,2.753840093,2.933194682,3.022195086,3.005178452
3.490478542,2.157970285,2.000541278,2.101088965,1.103931466,1.23686641,1.154159851,1.333709995
3.490478542,3.447487967,3.67518584,3.416385769,3.066358469,3.165966995,3.486492833,3.835004973
3.490478542,4.343779229,4.157010225,4.218350153,3.434398775,3.88682058,3.90068774,3.752909677
3.490478542,4.836524593,4.431440347,4.264395858,4.037973787,3.890134417,4.223246828,4.35305183
3.490478542,4.112032757,4.513770523,4.427935148,5.008139747,5.097462314,5.245159683,5.277386647
3.490478542,3.672723161,4.005571547,3.76974582,3.111549903,3.399419415,3.250554202,3.042257811
3.490478542,4.216414327,4.413100465,4.343352395,3.625065492,3.461165031,3.438111999,3.681686439
3.490478542,3.295245375,3.304876318,3.05910735,2.693625875,2.893058145,3.012230215,3.284059387
3.490478542,3.431661399,3.180064847,3.858190761,3.111210116,3.117189616,3.334241682,2.487923313
3.490478542,2.318475422,2.366180071,2.859273172,2.506037581,2.7639748,3.111519129,2.697804688
3.490478542,2.753640982,3.317006846,3.054002417,3.076440295,3.345840209,3.053375295,3.453793172
3.490478542,3.126591659,3.19504943,3.107874092,3.089822683,3.163997297,3.1562396,3.485552005
3.490478542,3.77648144,3.736173966,2.948296632,2.29071592,2.487307448,2.264133387,2.550491405
3.490478542,3.862090928,4.005727015,4.451503143,4.00220122,4.587785021,4.511335623,4.865732454
3.490478542,3.478142642,3.60085593,4.018458517,3.48795995,3.875298036,3.95928456,4.039343394
3.490478542,4.297557035,4.208393154,2.284856474,1.645021494,1.938953502,1.719453585,1.657366216
3.490478542,3.600686252,3.711936417,3.668516126,3.062687317,2.95621811,3.024939585,3.132529596
3.490478542,3.818874658,4.082808933,2.312734418,2.513109699,2.564492566,2.646071278,3.517490708
3.490478542,2.990216452,2.72554167,2.511000853,2.485374869,2.542610344,2.870320372,3.306503532
3.490478542,3.556533281,3.688224817,2.606552907,1.972902211,2.592065325,2.427469979,2.850944325
3.490478542,3.59987478,3.766607146,2.900190614,2.627993796,3.152607654,2.888002219,2.294515588
3.490478542,3.880345882,3.602476869,2.832162092,2.988257283,3.247847433,3.299165197,2.951122462
3.490478542,4.142991915,4.070609875,3.500419376,3.066714909,3.188337057,3.275666085,3.638617912
3.490478542,4.473500983,4.467618994,3.814001695,3.675629957,4.040262774,3.935286424,3.486258577
3.490478542,4.005910948,4.171977502,3.159046741,2.959615151,3.373534534,3.011861154,3.62942146
3.490478542,4.931495399,4.755747692,3.922856027,3.823272131,3.924232217,3.94358688,3.708299521
3.490478542,4.334294765,4.068836796,2.587986279,2.368647523,2.371422914,3.053062527,2.057945011
3.490478542,3.757036856,3.850826956,4.033256322,2.883959361,3.032445431,3.309566726,3.749082799
3.490478542,3.279644637,3.648341655,3.802373672,3.85253198,4.194575399,4.432193306,3.783615836
3.490478542,2.440454049,2.468829454,3.399273126,3.277540595,3.095901241,3.181579372,3.510799529
3.490478542,4.982855846,4.75432498,5.293661431,5.009078174,5.170205767,5.43214761,5.227280273
3.490478542,3.742948068,3.701935355,4.227761892,4.037217833,4.673370311,4.60675501,4.575910956
3.490478542,3.99178883,4.093892983,3.917680614,3.064913914,3.099805264,3.418426507,3.828998251
3.490478542,2.975942477,3.122418148,1.7410405,2.32201195,2.144580345,2.004043919,1.548794604
3.490478542,2.801927811,2.792399724,3.410019565,3.498691021,3.603579713,3.839678084,4.213542665
3.490478542,4.378196901,4.310609648,4.923499889,5.410543901,5.651388996,5.627743648,5.985678092
3.490478542,4.196187085,3.865408527,3.587252434,3.439185481,3.476859874,4.007241906,4.191844922
3.490478542,3.851164235,4.092822585,1.930064676,1.873103647,2.102106584,2.256078703,2.023094353
3.490478542,4.211945918,4.233581142,4.930980308,5.306128868,5.660660572,5.957130439,5.623139058
3.490478542,3.996211468,4.004062439,4.874992868,4.992398355,5.273901147,5.177310002,4.811091876
3.490478542,3.877789051,4.14101922,3.668022574,3.50433934,3.456330298,3.275027909,3.088567471
3.490478542,3.314464885,3.445546742,3.160026719,2.705440573,3.394886664,3.481293475,3.238230565
3.490478542,4.75194601,4.687354363,3.66785876,3.225430756,3.682753666,3.699927561,2.543375594
3.490478542,4.021902968,3.897122342,2.846884523,2.114117726,2.325373824,2.329186915,2.757094306
3.490478542,4.380959074,4.321430485,3.762450468,3.086153694,3.262526348,3.095083685,3.09762979
3.490478542,3.935471878,3.605400584,3.609737224,3.835727217,3.91517116,3.819679964,3.815993759
3.490478542,3.719513837,3.674218921,3.539162413,3.478510472,3.24820395,3.60645959,4.262152193
3.490478542,2.658321078,3.104936445,2.822046356,1.838755896,1.859872234,2.400513034,3.227608205
3.490478542,4.313115857,4.520608896,4.672819212,4.445331919,4.758146736,5.228841415,4.005955606
3.490478542,2.334994083,2.602327538,0.688349487,0.263508199,0.429640829,0.918135536,1.910542859
3.490478542,4.763272489,4.800167961,3.655934793,3.847869102,3.865063964,3.732147278,3.560995629
3.490478542,2.873966483,2.997136715,3.50031177,2.769652122,2.98516496,3.209697396,3.37197929
3.490478542,3.006769138,2.970394255,4.638218538,4.693123418,4.881535442,4.886946609,5.671661978
3.490478542,4.326142715,4.316221149,3.618460868,3.283304646,3.851869889,4.150014312,4.209530026
3.490478542,4.183892199,4.18036255,2.71077589,3.496804567,3.511481989,3.169297031,3.257731933
3.490478542,5.110313531,5.207122425,5.70580697,5.524111887,5.294170299,5.159598028,4.103311182
3.490478542,3.35134429,3.59628888,3.212901038,3.512118935,3.715537568,4.429737697,4.496788092
3.490478542,4.71144976,4.510494161,3.892857242,3.48189239,3.632808325,3.985476511,4.57713148
3.490478542,4.306806393,4.449579302,3.579175818,3.496920596,3.295780998,3.767856561,3.713638297
3.490478542,4.365990609,4.233367638,3.360367405,3.129461598,3.741084382,3.911258451,3.303505581
3.490478542,3.913009504,3.938352148,3.737098028,3.862783357,3.979961563,3.874837427,4.54691676
3.490478542,4.033432138,4.263949097,4.064308779,3.83940176,3.898282248,3.709608949,3.66520485
3.490478542,3.226516641,3.394071796,3.684190984,3.234657547,3.076557545,3.361762392,3.660416379
3.490478542,3.130742459,3.063725089,3.673363188,3.820549098,4.106468337,4.384675917,4.584477041
3.490478542,2.136438017,2.161255538,1.090298132,-0.263769878,-0.18696093,0.299186109,0.297690701
3.490478542,3.017981248,3.344180669,3.724227369,2.765295284,2.727412997,3.094377662,2.768812444
3.490478542,2.83468308,2.878311137,0.98060175,0.758527322,1.391797996,1.214297391,1.487585445
3.490478542,3.600727848,3.751720771,4.662830518,4.490986594,4.783140876,4.992999538,5.163690663
3.490478542,4.770326429,4.76814862,4.368354681,4.263063017,4.330088918,4.294056109,5.24990395
3.490478542,4.728395602,4.933817738,3.606772519,3.664835608,3.584190675,3.779524265,3.595081821
3.490478542,3.956360385,4.130357505,4.643086074,3.808655635,4.131273556,4.422458817,4.222063924
3.490478542,3.653380189,3.874812568,2.584733862,2.174158892,2.478075331,2.22279464,0.90255085
3.490478542,3.450219281,3.487355941,3.864203849,2.824677334,3.118977894,3.400950353,3.857682042
3.490478542,4.5275639,4.660891317,4.227768165,3.634542482,3.874432663,3.849172314,3.888602509
3.490478542,3.227812528,3.371677738,2.914405291,2.934839465,3.060263806,3.030587291,3.664849433
3.490478542,4.596209927,4.392039759,5.183051598,5.524597067,5.792617696,5.82361298,6.214552299
3.490478542,3.202580446,3.483166012,4.075024773,3.7372902,3.852808593,3.940377716,4.279130905
3.490478542,2.923870809,2.62132036,0.922751497,0.287395381,0.498043929,0.292042643,0.592282383
3.490478542,4.711693515,4.581513129,4.38672204,4.485548344,4.029220227,3.885485276,4.122287606
3.490478542,3.170654519,3.240808741,1.897136468,1.841978768,2.642043526,2.614159763,2.58258822
3.490478542,3.531298832,3.220306563,4.773036772,4.938100883,5.113764319,4.713096302,5.035715663
3.490478542,4.764661235,4.743304341,4.209643294,4.255570167,4.253660316,4.544747654,3.336283063
3.490478542,2.89924352,2.863329866,3.166023209,2.98266645,3.394392457,3.401154328,3.191154945
3.490478542,3.493653031,3.658061606,4.325732842,3.147682787,3.462953049,4.039383237,4.097356886
3.490478542,3.978135224,3.945910929,3.939226893,3.79859328,4.25232448,4.501595818,3.767480762
3.490478542,3.708647899,3.48902302,3.455454346,2.935987765,3.710821739,3.355280074,3.200953712
3.490478542,2.916924784,3.158577596,4.372827422,4.288392586,4.388315641,4.424067886,4.210458044
3.490478542,2.9774896,3.089202461,4.500755088,4.598860675,4.882811089,4.868106428,4.248055675
3.490478542,3.752323637,3.928484006,3.138722069,3.095041064,3.692038217,3.621573626,4.227514968
3.490478542,4.435551318,4.456336298,4.475188489,4.58190831,4.501758759,4.50638211,4.594664919
3.490478542,2.659669121,2.868488965,0.379240924,-0.538660179,-0.484598351,-0.132725734,-0.260478035
3.490478542,4.139340484,4.24003478,4.633155243,5.42005495,5.541146154,6.157368238,5.567840373
3.490478542,3.234539972,3.049124591,3.469464033,3.717124893,3.808621473,3.906338747,3.564963562
3.490478542,4.483515494,4.386865593,4.600287297,4.659897123,4.588017593,4.558876195,4.48233861
3.490478542,3.517567764,3.774774627,4.313035983,4.405572319,4.613194024,5.00371872,4.421686886
3.490478542,3.805746132,3.609541761,3.815853937,3.279517209,3.776547676,3.924132603,4.38165401
3.490478542,4.415130641,4.23719249,4.12620765,4.26532613,3.9388103,4.009141018,4.02790139
3.490478542,3.70309577,3.928216477,3.97905939,3.73743903,3.879796713,3.176565718,2.982751112
3.490478542,3.745062879,3.759157141,2.926293904,3.245817309,3.483663783,3.755703486,3.3198852
3.490478542,2.103823792,2.107931256,2.916706334,1.824853148,1.94003679,2.355331052,2.138643245
3.490478542,3.75595434,3.594532609,3.259130169,2.828665247,3.343634555,3.736336502,2.935573511
3.490478542,3.880459155,3.658336269,3.592525913,4.075658444,4.035718296,4.008797485,4.001723045
3.490478542,3.265069848,2.886636768,0.761340199,-0.400461193,-0.221386729,-0.059425574,0.508178056
3.490478542,2.43945641,2.069950405,1.78463475,0.344770971,0.771321511,0.842745608,1.825051288
3.490478542,4.643492334,4.956879786,5.411011934,5.638248405,5.372179594,5.186180141,5.230311009
3.490478542,4.049430199,3.701343801,4.199735199,4.493165043,5.122239734,5.091028235,5.37141902
3.490478542,4.696524263,4.822074631,6.587403276,6.407479189,6.481159543,5.952534707,5.74057436
3.490478542,3.793361207,3.876074978,3.447183883,3.353653694,3.648848187,3.993201245,3.551240673
3.490478542,3.467934353,3.508928976,3.016739879,2.539024956,2.961404394,3.464439834,2.442778733
3.490478542,3.956793163,4.176329371,3.992583804,2.836208309,3.086741652,3.321332335,3.534194821
3.490478542,3.284175582,3.657844954,3.061951458,3.687375934,3.466442273,3.259195801,3.444844969
3.490478542,4.049971877,3.748193264,2.970959249,2.997317104,3.08774384,3.158989765,2.935917552
3.490478542,3.354939591,3.46912235,2.696617312,1.766596627,2.321069902,1.628465131,0.662081842
3.490478542,3.882799039,4.031654786,1.993162636,2.186580259,2.286418516,2.475045583,3.130714213
3.490478542,4.073270475,4.333693794,4.307440661,3.709942522,4.357131695,4.285908218,3.588048739
3.490478542,4.7751846,4.807704721,5.978674624,5.892343534,5.943572279,5.843061583,5.862885499
3.490478542,3.49777082,3.462245567,2.461232502,2.639257293,3.115357833,3.113291188,2.65420549
3.490478542,3.057497629,2.853782657,2.978543127,2.216327337,2.305903332,2.587489778,1.985893545
3.490478542,3.323689469,3.514436146,3.733678004,2.69549551,3.040487826,3.123634338,2.89656143
3.490478542,2.572472306,2.64043383,2.711839921,2.208278784,2.32456675,2.490951897,2.030260169
3.490478542,3.620786048,3.701009028,3.495565367,3.527480768,3.676054422,3.537746726,3.768986387
3.490478542,4.410274319,4.161114037,5.038563163,4.307009235,4.119472164,4.323698305,3.917605904
3.490478542,4.156383487,4.175940503,4.246833918,3.874718344,4.480135202,3.925650127,4.87574757
3.490478542,4.359561162,4.588536966,3.374621355,3.902410668,3.645780346,4.132863704,4.083212247
3.490478542,3.631201503,3.68574977,2.738849123,2.468184073,2.65170955,3.174227185,3.257729385
3.490478542,2.348378408,2.578482854,1.92984466,1.407519467,1.644263007,1.901642873,1.479142858
3.490478542,2.806658261,2.823724117,2.457214249,2.35332029,2.051766755,3.001821916,2.71867365
3.490478542,3.839650372,3.87353867,3.904876578,4.246790493,4.66973093,4.96907857,4.803904142
3.490478542,4.637437756,4.98606016,5.477782246,5.28528336,5.44395526,5.477782534,6.279692
3.490478542,2.543349407,2.542733223,3.448899772,3.752406398,4.014051862,4.13755069,3.444793473
3.490478542,2.721718903,3.022644906,2.223990068,1.797734422,2.382811011,2.647757732,2.258431708
3.490478542,3.381900258,3.43756803,3.999809655,4.754119996,4.856021543,4.608586723,4.733177736
3.490478542,3.775604919,3.630245506,5.071094578,5.439907332,5.377945535,5.277644459,5.102880469
3.490478542,3.021102539,3.073660678,2.318579509,2.331971828,2.651540242,2.890754631,2.610482218
3.490478542,4.044836386,4.024018485,3.546131854,3.159282219,3.476449791,3.509456046,2.749851605
3.490478542,3.304299998,3.529572516,2.526684403,2.428868954,2.215552314,2.166248557,1.543124565
3.490478542,3.995359191,3.910562687,4.170349464,2.969314456,3.019891702,3.146046309,2.799051312
3.490478542,3.752884692,3.901659154,3.362043321,3.205666668,3.282674195,2.820869441,2.826223496
3.490478542,5.086757336,5.147982033,4.641306216,4.984336862,4.743852029,4.846885747,4.314660719
