P_1_3,P_2_3,P_3_3
3.708320009,3.598862814,3.586741988
3.708320009,4.954062895,4.834344928
3.708320009,4.058529158,4.057348612
3.708320009,3.641529283,3.64229631
3.708320009,2.245180912,2.524688737
3.708320009,3.829766886,4.035255448
3.708320009,4.181888701,4.006709806
3.708320009,4.481416034,4.564226527
3.708320009,3.687084119,3.716786668
3.708320009,4.258334674,4.020508363
3.708320009,2.353336874,2.285632899
3.708320009,3.548186676,3.739052971
3.708320009,4.558164939,4.512818465
3.708320009,4.077866568,4.229992684
3.708320009,3.021669254,2.676397466
3.708320009,3.57373551,3.541477581
3.708320009,2.798480065,2.975315511
3.708320009,4.138367421,4.023814624
3.708320009,4.701633961,4.542734129
3.708320009,3.277344632,3.507661905
3.708320009,4.370449626,4.156194653
3.708320009,3.360741154,3.154799152
3.708320009,4.754219544,4.735377018
3.708320009,4.128122604,3.878733972
3.708320009,2.164098514,2.133712369
3.708320009,3.452540339,3.263893197
3.708320009,3.448430548,3.600190779
3.708320009,4.086861707,3.78439096
3.708320009,3.82684576,4.059317664
3.708320009,4.884635932,4.946364981
3.708320009,3.476241532,3.230539901
3.708320009,3.552162509,3.612408051
3.708320009,3.47833711,3.539791467
3.708320009,3.346926132,3.687527961
3.708320009,4.291316376,4.349022489
3.708320009,3.450318353,3.375515841
3.708320009,4.212328922,4.22286279
3.708320009,4.326043457,4.213442964
3.708320009,4.300972435,4.237829825
3.708320009,3.343903146,3.590546826
3.708320009,3.450479128,3.40764132
3.708320009,3.656613583,3.41333332
3.708320009,3.601120603,3.713447498
3.708320009,4.161206589,4.120130521
3.708320009,2.84048066,2.737541658
3.708320009,4.021028726,3.980017666
3.708320009,4.262406765,4.362553027
3.708320009,3.085555319,2.980024805
3.708320009,4.396336186,4.44155966
3.708320009,4.322136978,4.334393997
3.708320009,4.024758875,3.946100544
3.708320009,4.239052031,4.160734893
3.708320009,4.751023616,4.252777965
3.708320009,4.157041033,3.836873767
3.708320009,3.56940625,3.716151748
3.708320009,2.894603891,2.914379079
3.708320009,3.224954638,3.168771027
3.708320009,3.698243486,3.526014842
3.708320009,3.4384563,3.261829071
3.708320009,3.995622838,4.128093717
3.708320009,3.647102076,3.965767144
3.708320009,3.377775114,3.266468269
3.708320009,4.362049036,4.546730924
3.708320009,3.274085738,3.396227617
3.708320009,3.062623566,2.922917506
3.708320009,3.393716691,3.484120193
3.708320009,4.411331401,4.494191963
3.708320009,4.944711605,4.710063913
3.708320009,3.307056742,3.059766316
3.708320009,3.573880728,3.365085434
3.708320009,3.534898595,3.397787355
3.708320009,4.98486599,4.686745047
3.708320009,3.658700208,3.898590688
3.708320009,3.860981386,3.755683381
3.708320009,4.475659209,4.370052689
3.708320009,3.128509915,3.024781455
3.708320009,4.131014967,4.187644404
3.708320009,4.456638748,4.370559567
3.708320009,3.620186816,3.524287576
3.708320009,4.24988324,3.974096744
3.708320009,3.198279453,3.099366897
3.708320009,4.394468176,4.429858585
3.708320009,4.197564152,3.983461048
3.708320009,3.501129793,3.425654049
3.708320009,2.784042943,2.88859269
3.708320009,3.410538953,3.601311345
3.708320009,4.088561161,4.090130863
3.708320009,3.097856445,3.007146865
3.708320009,3.540146492,3.481284935
3.708320009,3.461355036,3.669233417
3.708320009,3.45617693,3.727731452
3.708320009,3.555031568,3.368650551
3.708320009,4.536516151,4.338463607
3.708320009,3.80492949,4.046481844
3.708320009,3.35926375,3.284821045
3.708320009,4.147444063,4.397482971
3.708320009,2.846343032,3.076695922
3.708320009,3.622167843,3.563581111
3.708320009,3.381592502,3.439185959
3.708320009,3.803488997,3.957213706
3.708320009,4.390412798,4.206931769
3.708320009,3.576565911,3.902444733
3.708320009,2.576591395,2.480884206
3.708320009,3.657954077,3.235623191
3.708320009,3.829071207,3.900946843
3.708320009,2.886940997,2.957322944
3.708320009,4.702987816,4.305546767
3.708320009,3.700897653,3.421841028
3.708320009,4.186381506,4.112762866
3.708320009,3.759477834,3.735357896
3.708320009,2.498811642,2.595213566
3.708320009,3.902433442,3.684110898
3.708320009,3.84414412,3.752713729
3.708320009,3.770583664,3.859111886
3.708320009,3.128083663,3.337530895
3.708320009,2.902158879,3.249327228
3.708320009,3.364140352,3.380292921
3.708320009,4.055341119,4.600968707
3.708320009,3.935201661,4.083971133
3.708320009,3.638035612,3.912023473
3.708320009,3.888745595,3.744470213
3.708320009,2.739047446,2.494426603
3.708320009,4.075244963,4.029098532
3.708320009,3.758081553,3.974808926
3.708320009,2.962306836,2.944925226
3.708320009,3.318779829,3.302395653
3.708320009,3.300551242,3.167090467
3.708320009,3.500550141,3.866775017
3.708320009,3.107328812,3.36064002
3.708320009,3.280147356,3.30016835
3.708320009,4.090795311,3.851872046
3.708320009,3.228197272,3.51232853
3.708320009,3.875231292,3.601522597
3.708320009,4.110495749,4.165424118
3.708320009,3.795844078,3.768258011
3.708320009,2.50645276,2.350322211
3.708320009,3.606494599,3.678712705
3.708320009,4.678371894,4.657748741
3.708320009,3.351014068,3.300365122
3.708320009,4.408036042,4.632923565
3.708320009,2.773350031,2.682722671
3.708320009,4.205308592,4.137351795
3.708320009,3.912691618,4.021775478
3.708320009,4.259968816,4.234691225
3.708320009,3.551001118,3.583908969
3.708320009,4.347398196,4.212603592
3.708320009,4.023851128,4.01923408
3.708320009,1.58415743,1.42588386
3.708320009,3.650274102,3.859562374
3.708320009,3.274261926,3.241488078
3.708320009,2.836247608,2.872160192
3.708320009,3.220961621,3.153994698
3.708320009,4.674385559,4.615417751
3.708320009,4.059691183,4.242367186
3.708320009,3.595623322,3.426850283
3.708320009,4.029039026,3.765243449
3.708320009,3.255275366,2.918435043
3.708320009,3.700050274,3.622454205
3.708320009,4.013727806,3.980111672
3.708320009,3.541477281,3.313200358
3.708320009,4.111707475,4.101134739
3.708320009,3.872813718,4.041284998
3.708320009,4.537275276,4.555369635
3.708320009,3.929530756,4.026755772
3.708320009,2.782490598,2.876368372
3.708320009,4.79674948,4.860089157
3.708320009,4.080037891,3.862671954
3.708320009,4.020219938,4.189862573
3.708320009,3.901885564,3.845581174
3.708320009,4.215038452,4.164358636
3.708320009,3.690404282,3.761846347
3.708320009,4.727361934,4.519270693
3.708320009,4.410149024,4.279761731
3.708320009,3.524402038,3.682684115
3.708320009,4.804053484,4.788641224
3.708320009,4.86901854,4.973314144
3.708320009,3.811663452,4.033730497
3.708320009,3.455938981,3.77863919
3.708320009,4.842146587,4.804447641
3.708320009,3.507348073,3.602702857
3.708320009,3.999230429,4.125899525
3.708320009,3.301152859,3.304563156
3.708320009,3.02671253,3.135801573
3.708320009,4.167880712,3.99322839
3.708320009,4.037811009,4.074274696
3.708320009,3.154906337,3.255657777
3.708320009,3.511131064,3.940598965
3.708320009,2.665826481,2.856616469
3.708320009,3.862761033,3.961657915
3.708320009,3.482516365,3.525630105
3.708320009,2.723932645,2.622956073
3.708320009,3.750584902,3.671700887
3.708320009,3.40435302,3.525864331
3.708320009,4.275162439,4.443278328
3.708320009,3.201540877,3.175342467
3.708320009,3.936234844,3.72563827
3.708320009,3.171331024,3.252260247
3.708320009,3.526161506,3.325930392
3.708320009,4.444322306,4.310898897
3.708320009,3.899357858,3.873219453
3.708320009,3.548591916,3.242934818
3.708320009,3.04899909,2.932384455
3.708320009,3.385851194,3.624401431
3.708320009,4.246141635,4.323302592
3.708320009,4.005239922,4.17616469
3.708320009,4.197428745,4.183448023
3.708320009,3.452020953,3.383818302
3.708320009,4.158395293,3.76370624
3.708320009,4.648130268,4.61364929
3.708320009,3.035298106,3.006515223
3.708320009,4.417844579,4.149850716
3.708320009,3.387051287,3.520597581
3.708320009,3.883568805,4.273718665
3.708320009,3.728559408,3.681522114
3.708320009,3.469038872,3.455181838
3.708320009,1.894545091,1.855720642
3.708320009,3.554785815,3.774162263
3.708320009,3.575432973,3.986326669
3.708320009,3.114169487,3.22315979
3.708320009,3.736332867,3.948383142
3.708320009,3.484849645,3.480467091
3.708320009,2.928753241,2.915877996
3.708320009,3.4100372,3.47915181
3.708320009,4.036052249,3.8459099
3.708320009,4.087925721,4.03812313
3.708320009,4.004027356,4.134670451
3.708320009,3.527814142,3.395362595
3.708320009,3.839920418,3.723744002
3.708320009,3.804808458,3.597399744
3.708320009,3.396515186,2.772171887
3.708320009,3.325954406,3.154725347
3.708320009,4.739525057,4.586259739
3.708320009,3.32989169,3.30618947
3.708320009,3.578310566,3.612493368
3.708320009,4.915514953,4.696277792
3.708320009,3.713478111,3.823269203
3.708320009,3.475989567,3.651750477
3.708320009,4.37513398,4.763583454
3.708320009,4.19246276,4.092308321
3.708320009,2.325899061,2.570324382
3.708320009,4.076157693,4.01845877
3.708320009,3.767227872,3.730786111
3.708320009,5.159899172,5.145396468
3.708320009,4.140070014,4.42803115
3.708320009,4.589301334,4.591201176
3.708320009,2.980216471,3.198009128
3.708320009,3.141118229,2.850808381
3.708320009,2.989613083,2.988742376
3.708320009,4.176634065,3.943195253
3.708320009,4.048659467,3.915900215
3.708320009,2.697236887,2.488283019
3.708320009,3.485217536,3.496172483
3.708320009,4.607486462,4.529402622
3.708320009,2.795269168,3.197349766
3.708320009,4.089916258,3.969980116
3.708320009,3.745598364,3.601852369
3.708320009,3.153720307,3.394217966
3.708320009,4.622257642,4.416522437
3.708320009,3.874355486,4.208333806
3.708320009,3.361958081,3.336847156
3.708320009,4.277345329,4.475274396
3.708320009,3.993257608,3.922004428
3.708320009,5.024837518,4.796730308
3.708320009,3.443368614,3.53195046
3.708320009,5.270776191,5.45215365
3.708320009,5.117011857,5.115537195
3.708320009,3.708855442,3.69615966
3.708320009,3.346654791,3.29221353
3.708320009,2.753349246,3.039287597
3.708320009,4.338588318,4.66565459
3.708320009,3.924961664,3.700673674
3.708320009,3.485298312,3.534501724
3.708320009,3.707889439,3.718521193
3.708320009,3.864278281,3.854123686
3.708320009,2.721568215,2.610757036
3.708320009,4.165587398,4.141596884
3.708320009,4.015204335,3.785951377
3.708320009,4.790942877,4.779318346
3.708320009,3.34777201,3.296801729
3.708320009,3.877377556,4.05317688
3.708320009,4.769326464,4.59461703
3.708320009,3.590689145,3.761297878
3.708320009,3.656409333,3.591775002
3.708320009,3.539306014,3.543740596
3.708320009,2.604627573,2.798820087
3.708320009,3.735296932,3.823254425
3.708320009,3.445834009,3.914131019
3.708320009,3.31473428,3.610216637
3.708320009,3.751567986,3.828046785
3.708320009,4.136614364,4.389692342
3.708320009,4.060649462,4.123202302
3.708320009,4.640906123,4.279840493
3.708320009,3.240055555,3.107686594
3.708320009,3.802474627,4.36485947
3.708320009,2.489008799,2.369068032
3.708320009,3.325474149,3.395949354
3.708320009,4.331474475,4.142393061
3.708320009,4.234219566,3.944949978
3.708320009,4.080350731,3.940363701
3.708320009,4.743593737,4.712533871
3.708320009,3.932799743,3.957458389
3.708320009,3.403891774,3.51577073
3.708320009,3.61268792,3.171701651
3.708320009,3.705454897,3.735764099
3.708320009,3.807498789,3.920213612
3.708320009,3.549558611,3.192040078
3.708320009,3.586563807,3.389914647
3.708320009,4.677549713,4.859262095
3.708320009,2.941725108,2.873970632
3.708320009,3.136399095,3.231582815
3.708320009,3.381926985,3.365933271
3.708320009,4.36367861,4.306892392
3.708320009,3.835403963,3.822237881
3.708320009,3.494140206,3.749110918
3.708320009,4.272613683,4.416832416
3.708320009,3.853070947,4.015172629
3.708320009,3.833792926,4.006206263
3.708320009,4.269333919,4.267282392
3.708320009,4.01270256,4.123160545
3.708320009,4.002421143,4.064730632
3.708320009,3.831195682,3.773032694
3.708320009,2.703198365,2.543953532
3.708320009,4.274453324,4.147252926
3.708320009,4.044163623,4.380040078
3.708320009,3.348738481,3.587027731
3.708320009,3.378398701,3.583208245
3.708320009,3.377571255,2.966796995
3.708320009,2.181960959,2.356588028
3.708320009,4.369422032,4.194489839
3.708320009,1.865729338,2.088636029
3.708320009,4.184501769,4.177241302
3.708320009,4.860927882,4.815992269
3.708320009,3.171214584,3.154168637
3.708320009,3.416066033,3.577655891
3.708320009,3.762663916,3.691882474
3.708320009,3.059482744,3.053184086
3.708320009,2.830714259,3.28687684
3.708320009,4.280854417,4.484832719
3.708320009,3.179975238,3.160578875
3.708320009,3.739717385,3.910469896
3.708320009,3.504388813,3.494974137
3.708320009,4.111819125,3.91974543
3.708320009,3.288310815,3.121216883
3.708320009,4.228777408,4.295011803
3.708320009,3.332918808,3.137698265
3.708320009,3.708320009,3.708320009
