P_1_6,P_2_6,P_3_6,P_4_6,P_5_6,P_6_6
3.659297345,2.142428483,2.409288858,3.977294683,4.218683166,4.274533718
3.659297345,4.354173598,4.295342121,4.690411086,4.302668887,3.937937966
3.659297345,3.32919766,3.330933072,3.354922901,3.251086642,2.785153678
3.659297345,3.834027268,3.864600905,4.014067544,3.881202829,3.571587973
3.659297345,4.71450733,4.603487622,4.22099211,3.417962046,3.483455793
3.659297345,3.840009224,3.880733597,3.865669772,3.599580197,3.501363575
3.659297345,3.602012343,3.700143875,4.145045623,4.58687656,4.783548669
3.659297345,3.617412946,3.779472307,3.755986157,3.465708836,3.543079121
3.659297345,3.380494942,3.892768122,3.651214333,3.474636197,2.950384569
3.659297345,3.52954852,3.410356545,0.675383817,0.648327779,0.941885172
3.659297345,4.141566856,4.144045525,5.620425223,5.883445578,5.231129141
3.659297345,4.809964943,4.810934855,5.199180039,4.724763129,4.740180612
3.659297345,4.478500799,4.347961725,3.795445101,4.290225284,4.016471922
3.659297345,4.519268346,4.4795546,3.980256145,3.775929412,3.841575017
3.659297345,4.864132853,4.387841912,4.257102057,5.623198876,6.082999111
3.659297345,3.548719356,3.633937718,4.194226611,4.126185945,3.866143676
3.659297345,3.685444363,3.630627109,3.261076773,3.737339812,3.227658863
3.659297345,3.233241594,3.083782326,2.630859857,1.80129081,1.900090746
3.659297345,3.697496922,3.519231653,2.054025868,2.785859593,2.979868283
3.659297345,3.889426507,3.635194626,4.16892404,4.426589668,4.41479795
3.659297345,3.79544039,3.70120488,4.677994537,4.932979214,5.363643446
3.659297345,3.914342438,3.974323616,4.751951455,4.432681745,4.394411978
3.659297345,3.24488507,2.762822997,2.244917627,2.264221297,2.700752265
3.659297345,3.815670146,3.759428419,3.932131647,3.610421171,3.526581903
3.659297345,3.461147658,3.319801853,4.000114784,3.490135631,3.584961022
3.659297345,3.639799707,4.0029401,4.566720841,4.736226931,5.038313712
3.659297345,3.933734107,3.843881812,4.055520728,4.404097255,4.351615261
3.659297345,3.281500551,3.60978384,5.500139413,5.448789666,5.702922657
3.659297345,4.460428445,4.369114068,4.402605637,5.256530814,5.228446205
3.659297345,3.226646846,3.063908521,4.006941274,3.825256,4.095134726
3.659297345,3.92892932,3.878175201,4.163403771,4.327090046,5.016655429
3.659297345,4.555214927,4.655235466,5.593011253,5.628441907,5.646825977
3.659297345,2.82763696,3.284562112,3.141043035,3.355073885,3.132651795
3.659297345,3.58958431,3.625347703,4.721004934,4.447253838,4.143981744
3.659297345,5.346885809,5.446321421,4.757834092,5.245374365,5.455067048
3.659297345,3.784539501,3.531549979,3.59337318,3.075643198,3.349132713
3.659297345,3.510334453,3.621320477,3.656979329,2.718285137,2.196607165
3.659297345,3.659411541,3.874824833,4.032785961,3.673828314,3.514058892
3.659297345,4.615632511,4.16293237,4.975625392,5.082734768,4.794211607
3.659297345,4.205826335,3.950480847,3.582875459,3.018004421,3.10339662
3.659297345,4.300007377,4.381909995,4.238314057,5.045009493,5.089283198
3.659297345,2.592492287,2.436919271,2.814864802,2.703693798,2.913453329
3.659297345,3.150556618,3.143858239,3.178044852,2.853086078,2.805010267
3.659297345,2.458468737,2.55673978,2.194848488,2.726409805,2.815719894
3.659297345,3.623667289,3.557549822,4.898173827,5.602450928,5.619087249
3.659297345,3.546758567,3.624457169,3.867827416,3.411645574,3.158946961
3.659297345,4.226391195,4.408696786,5.380487848,5.552438069,5.384381672
3.659297345,3.537934407,3.480562568,2.008753624,2.046418284,2.147136339
3.659297345,4.242830199,4.47401746,3.210929723,3.371065494,3.399724631
3.659297345,2.902863604,3.079927986,4.099110152,3.276769086,3.064565356
3.659297345,3.783449266,3.955016565,4.312445543,5.086867836,5.041286516
3.659297345,4.385575972,4.440607172,3.121813344,3.966589921,3.598428582
3.659297345,3.744013975,3.525582838,3.958042028,3.352376033,2.76866131
3.659297345,5.436467183,4.816570836,4.172012852,3.756580094,3.716841686
3.659297345,4.915978412,5.326073442,4.424009312,3.861065422,4.167606734
3.659297345,1.471101509,1.435904893,1.002286783,0.365155553,0.835257794
3.659297345,2.752439228,2.742650623,2.107134797,2.063069759,2.167048212
3.659297345,3.760314306,3.719737886,4.399329782,4.424154057,4.390198582
3.659297345,4.567922358,4.501700988,4.698693248,4.353231794,4.679454072
3.659297345,3.894962792,4.195343509,3.843539481,4.269148855,4.241294312
3.659297345,4.435021089,4.678127204,5.102281017,5.665724079,5.56274874
3.659297345,4.356925666,4.302976264,4.280671155,3.622795246,3.589604982
3.659297345,5.250067777,4.794073159,3.996417811,4.002370061,4.324869003
3.659297345,4.383611709,4.504742823,5.790846507,5.810761409,5.580687457
3.659297345,3.502510986,3.633811278,3.183116485,2.830737842,2.675298874
3.659297345,4.047794592,4.162439152,4.449306197,4.499103598,4.903679085
3.659297345,4.527155915,4.476242244,5.361304837,5.259153346,5.039915955
3.659297345,3.51070009,3.586397401,4.201913387,4.437074668,4.78181667
3.659297345,4.083354165,4.099708323,4.42881791,4.751321087,4.936623605
3.659297345,3.480526698,3.35829786,3.480946861,3.160411439,2.962963109
3.659297345,3.354959899,3.128025436,2.975240512,3.260004725,3.328013257
3.659297345,3.353308459,3.059591061,2.991744596,2.222030254,2.454825551
3.659297345,4.23103464,4.105657017,2.65656297,1.505410708,1.763171375
3.659297345,3.804548682,3.826636469,3.643268272,3.479089889,3.435932419
3.659297345,3.479425575,3.742251392,4.157184454,3.983998564,3.782483003
3.659297345,3.73006785,3.702824544,4.057205529,4.086043098,3.780028698
3.659297345,2.411681986,2.555558253,3.245732257,2.337301977,2.602488081
3.659297345,3.787387809,3.818161828,4.305515305,4.298638718,4.080333549
3.659297345,3.221184536,3.100827502,3.771174635,3.980558899,3.871279176
3.659297345,3.122203268,3.326373431,1.730607132,1.316530574,1.724221641
3.659297345,3.462060448,3.532929542,3.597706508,2.792864363,2.576279341
3.659297345,3.219102064,3.280208038,3.42112752,4.177785933,4.103185879
3.659297345,4.443479774,4.544975414,3.558400873,4.570602853,4.922339427
3.659297345,4.386475521,4.26797092,3.906472826,4.192927515,3.778601183
3.659297345,4.035056032,3.935056488,3.776466485,3.574854974,3.601035593
3.659297345,3.1608086,3.03260486,2.024709678,1.892973726,1.961208721
3.659297345,3.628171223,3.586519224,3.83044999,4.78204085,4.829108046
3.659297345,1.969806861,2.217230744,1.856585281,1.289742,1.456637602
3.659297345,2.406282405,2.714580942,3.672002076,3.994517537,4.027655699
3.659297345,3.867768164,3.920878162,3.355423776,3.756306573,3.706200426
3.659297345,4.500353806,4.610189002,3.662991444,3.222124344,3.789244389
3.659297345,4.681745726,4.448755644,3.946144496,3.607007346,3.281763381
3.659297345,4.366326698,4.417003566,5.300876384,5.194616757,4.677634375
3.659297345,4.667026885,4.504684486,3.878725096,3.747642555,3.276104376
3.659297345,3.680190107,3.682689961,4.421372744,4.074089101,3.926501346
3.659297345,4.287576642,3.999127928,2.533810063,2.436443921,2.541169459
3.659297345,4.128850228,4.066117457,4.168380648,4.377473487,4.061237182
3.659297345,3.659185789,3.72461875,3.548666049,3.324112162,3.475203456
3.659297345,3.067321417,3.082457597,2.42156523,2.38807302,2.334871557
3.659297345,3.758317333,3.679463376,4.435168124,3.962642067,3.907607405
3.659297345,2.848401432,3.091088121,3.481394193,3.446517548,3.707177592
3.659297345,3.788032677,3.881404565,4.601416841,4.8567865,4.94179715
3.659297345,2.724031455,2.759090007,2.197412957,2.53162357,2.480221758
3.659297345,2.405402535,2.228703772,2.570252046,2.688628031,2.49802106
3.659297345,3.767387149,3.635240257,2.541033838,3.282925752,3.556481583
3.659297345,2.57624305,2.986178315,3.576215282,3.253900806,3.099541201
3.659297345,5.424432975,5.608229284,6.551873214,6.571884304,6.370410788
3.659297345,4.067864191,4.473273969,4.316210744,3.994626171,4.119329014
3.659297345,4.13336603,4.464671764,4.335424511,4.125052603,4.378804124
3.659297345,3.967478406,3.905498987,3.713156308,3.913514195,3.639128666
3.659297345,3.447573217,3.501319019,3.339906989,2.619251802,2.685993802
3.659297345,3.110991858,3.365556733,2.797556828,3.763194053,3.448328973
3.659297345,3.860164934,4.251191153,4.916212611,5.734503342,5.733506629
3.659297345,3.806480451,3.482300081,3.407937314,3.764824467,3.818876247
3.659297345,3.609543323,3.526991529,5.448805798,5.020437545,4.852152043
3.659297345,3.059515635,3.277820192,3.560305562,3.96068031,3.972736597
3.659297345,3.440913486,3.478358323,2.957874241,2.96516677,2.841135755
3.659297345,3.478463802,3.715266264,2.790560861,2.579898059,2.352322022
3.659297345,4.626422143,4.496757657,5.335728483,5.600166678,5.389796323
3.659297345,3.682898291,3.619822287,4.568970951,4.754932861,4.472436272
3.659297345,2.737799871,2.8095089,3.097547086,3.14393183,3.288215762
3.659297345,4.148665947,4.109873027,2.544211249,2.510111407,2.604847094
3.659297345,4.076274533,4.231739916,3.971398742,4.156328178,4.099426863
3.659297345,3.548120481,3.551455592,3.432656408,4.243998261,4.124897505
3.659297345,4.669266784,4.562184021,4.550850158,3.982049162,3.961426618
3.659297345,3.521577518,3.783656489,2.720195279,3.261060508,3.252759511
3.659297345,3.975636235,4.106881736,3.406408336,3.15306256,3.284080852
3.659297345,3.284491916,3.479711993,3.638574501,3.920662845,3.659824413
3.659297345,4.128236484,4.015151447,4.949486854,5.245211838,5.316725772
3.659297345,3.738458483,3.698561883,3.954784925,3.540476011,3.57666063
3.659297345,3.926835788,4.000025653,3.262898561,3.074692774,3.226213694
3.659297345,3.743857139,3.793728841,3.169141275,3.073158608,3.043883983
3.659297345,5.102352724,4.998413671,4.66793248,4.813992432,5.254030381
3.659297345,3.799496382,3.829554395,3.961410246,4.353796548,4.285119635
3.659297345,4.011452702,3.895730323,4.305147326,4.339910683,4.058727797
3.659297345,3.212545575,3.43063977,5.501401555,5.353256512,5.542010116
3.659297345,2.944943032,2.838767413,3.037431896,3.179956554,3.340695677
3.659297345,2.942434834,2.967566956,3.323185211,2.834539957,2.726775305
3.659297345,4.674114669,4.56117617,4.753428479,3.870630548,3.974372058
3.659297345,3.664805725,3.577902226,3.826677816,3.114417992,3.486049145
3.659297345,1.626932835,1.635054552,0.474553163,-0.377155299,-0.3016037
3.659297345,4.012220686,4.124014113,4.302947237,4.565725458,4.405815111
3.659297345,3.745549049,3.454996588,4.444778482,4.995684401,5.009978531
3.659297345,3.550514828,3.494781717,3.503024271,3.447072816,3.575171156
3.659297345,4.468516277,3.894409956,4.538988515,3.692967444,3.53518316
3.659297345,4.70166583,4.71227809,5.012057831,5.468082925,5.344655756
3.659297345,3.808968801,3.656800608,3.866857255,2.754801572,2.617354793
3.659297345,4.158469833,4.273766972,4.018949814,4.021434214,4.065619528
3.659297345,2.15088545,2.114689555,1.795359761,2.372585484,2.313398585
3.659297345,3.254431577,3.310789052,3.349115132,3.15200183,3.233796968
3.659297345,3.972511269,4.136001642,4.328592861,4.010369576,3.557769452
3.659297345,4.349191994,4.35326584,4.92002147,4.294559691,3.769735776
3.659297345,4.186765191,3.982011157,4.241377832,4.834910056,5.065486572
3.659297345,3.760695032,4.018708699,4.738629502,4.900872194,4.937947869
3.659297345,3.802516757,3.817047733,3.190301451,2.561469922,2.827655252
3.659297345,4.275087387,4.285099504,3.648357829,3.887201838,3.77279806
3.659297345,4.185111163,4.210969752,5.329136642,5.145919498,4.893090298
3.659297345,3.216623258,3.606588339,4.768653903,4.484357393,4.412969458
3.659297345,3.652890702,4.105129532,4.397653085,4.203772397,4.099608413
3.659297345,4.091102007,3.957997601,4.038348667,3.750596669,3.914438374
3.659297345,3.174505296,3.177580075,2.938368093,3.537598545,3.533493446
3.659297345,4.040783148,3.894579802,4.695488997,4.313027802,4.526047866
3.659297345,4.29056152,4.127259195,4.459220539,5.145495882,5.061093622
3.659297345,3.918117318,3.871250585,4.948399655,4.667940397,4.489533307
3.659297345,3.376006727,3.217669079,2.09130986,2.559909962,2.175118269
3.659297345,3.657690084,3.830339278,5.308866684,5.406988878,4.985337188
3.659297345,3.785348748,3.809998854,3.905382294,3.534114133,3.532318754
3.659297345,3.049076446,2.867245068,2.938439306,2.875212678,2.801393668
3.659297345,4.522071832,4.504601387,4.28990818,4.167525574,4.197448909
3.659297345,3.205819363,3.421038885,2.663983672,3.283938611,2.948933477
3.659297345,3.692956932,3.522319098,3.410011991,3.101777311,3.254798783
3.659297345,3.287117288,3.261354843,3.406288228,3.8263423,3.723770031
3.659297345,3.480883333,3.460721772,3.800191835,3.554434159,2.99610921
3.659297345,3.101970516,2.876234757,3.21270092,3.066580818,3.360403159
3.659297345,2.800700494,3.069505074,3.722877726,3.430484148,3.196239036
3.659297345,3.198175054,3.17446943,3.671877292,4.066964524,4.077049565
3.659297345,3.711409295,4.09014467,4.002716807,4.47879541,4.411932126
3.659297345,4.277153768,4.168389644,4.648892616,4.33527242,4.295856667
3.659297345,4.146594393,4.05181029,3.832070284,2.87400006,2.941719717
3.659297345,4.071038869,4.243710362,3.878912255,3.836222854,3.387104087
3.659297345,3.063596127,3.289902531,2.405903911,1.833555755,1.697880195
3.659297345,4.184268064,4.084681626,3.159938236,2.835616274,2.866205539
3.659297345,3.615748655,3.636155747,3.542559463,4.213426616,4.021623527
3.659297345,2.763364032,2.928438022,3.523921964,3.829149085,3.919052319
3.659297345,4.069526864,4.196458704,3.217978634,3.337019041,3.149543521
3.659297345,3.218725623,3.110336577,4.381406662,4.05365742,4.173077151
3.659297345,4.368236951,4.289453004,3.470215334,2.998776987,2.781557678
3.659297345,2.288281667,2.427649035,2.725483741,3.079895026,3.073019144
3.659297345,4.045137589,3.793113812,3.656447608,4.132659582,3.29788254
3.659297345,2.601312558,2.585139689,4.125329377,4.035844837,3.836413971
3.659297345,3.629248515,3.378404087,3.83482508,3.979087442,3.967198692
3.659297345,2.403142689,2.516423604,3.873642365,3.445160493,3.313103012
3.659297345,4.33342092,4.422181644,4.756720343,4.991083687,5.011840001
3.659297345,3.537119759,3.314842383,4.284157719,4.238091352,4.332318765
3.659297345,3.500919641,3.471919675,3.491246256,3.193258451,3.530763358
3.659297345,3.936087295,3.773084173,4.270413409,3.293251564,3.167520162
3.659297345,2.632421888,2.685917631,3.033933935,3.363960007,3.510993601
3.659297345,4.108071401,3.948325358,0.420616374,-0.373403922,-0.135814596
3.659297345,4.329776986,4.331035758,3.760503665,3.540768185,3.4439206
3.659297345,2.88368789,3.124705631,2.692503299,2.120340713,2.051908843
3.659297345,3.964564046,3.935609839,3.446667641,3.131148953,3.39246626
3.659297345,3.742897273,3.576716835,4.08325998,4.456583854,4.659110273
3.659297345,5.225124642,5.290797266,5.498712119,5.829865309,5.580497268
3.659297345,3.135449436,2.859392556,3.225402387,3.91917772,3.969046305
3.659297345,3.404298726,3.399901184,3.389992803,3.250014479,3.614332587
3.659297345,3.32257159,3.625710811,4.355544462,5.613606631,5.405628265
3.659297345,3.765046728,3.538920944,3.76629509,3.619660301,3.695728885
3.659297345,3.308616166,3.619128442,4.532506438,4.217122058,4.313195393
3.659297345,4.152473945,4.053145567,4.938453877,5.223581363,5.300287468
3.659297345,4.232051645,4.60850166,3.746007803,3.693306025,3.6157112
3.659297345,3.664687382,3.836721904,4.392801567,3.743317608,4.015132365
3.659297345,3.906601723,3.989800502,4.506532687,4.405180511,3.958118578
3.659297345,3.803075405,3.424104826,2.702929706,2.964290285,2.934158417
3.659297345,3.538897888,3.342444751,3.795777187,2.672704246,2.446394878
3.659297345,3.392079642,3.204767605,3.07820085,2.484652939,2.68663314
3.659297345,4.082575359,3.594227957,5.179032784,5.494269355,5.589434172
3.659297345,3.556866546,3.254298586,4.441451689,4.315016694,4.816961125
3.659297345,4.079424701,4.218556976,3.360093259,3.590122351,3.893560628
3.659297345,3.976857383,3.756600083,3.832259889,3.446584676,3.252093292
3.659297345,3.389209544,3.690341164,5.14966704,4.996987217,5.085882309
3.659297345,4.686129165,4.456857758,5.064921591,4.863494654,5.136609793
3.659297345,3.501440798,3.629811553,2.197801638,1.235715941,1.149956184
3.659297345,3.798386371,3.544019874,3.974329598,3.387107336,3.601545422
3.659297345,3.878850889,3.811724348,3.403208187,4.10040962,3.895269457
3.659297345,4.297740823,4.224230124,4.708596969,5.154539916,5.360487454
3.659297345,3.361891225,3.431114397,2.527957753,2.922979456,3.03031211
3.659297345,3.880918462,3.783437101,3.039791875,3.517309685,3.34826827
3.659297345,2.220220496,2.43708206,2.325348217,2.877626138,2.872587439
3.659297345,3.160518927,3.25191191,3.929681283,4.557941603,4.67874976
3.659297345,2.752131697,2.846269275,3.270697318,3.224774893,3.235368749
3.659297345,5.019092782,5.01742755,5.394739705,5.799769226,5.488329435
3.659297345,5.49832766,5.574989037,4.920046046,5.146548013,5.780034939
3.659297345,4.246237744,4.142003912,6.010957926,6.183201444,6.19643809
3.659297345,3.594152829,3.048268074,2.926247882,3.373529554,3.120062748
3.659297345,3.230090875,3.485320846,3.067119108,3.326750392,3.478956755
3.659297345,2.505799063,2.435739545,3.304940516,3.07071793,2.933825519
3.659297345,3.000339297,2.70977382,3.436152475,3.005074414,2.925210716
3.659297345,2.918213939,3.221931318,4.937733473,4.719262861,4.827689931
3.659297345,3.838940715,3.652991549,3.621372759,3.966417862,3.707928451
3.659297345,3.241305897,3.259143266,4.119031433,3.892618442,4.069369097
3.659297345,4.904440713,4.55169227,3.985545836,3.604160396,3.51958854
3.659297345,3.305898263,3.400960351,4.273841265,3.663496587,3.785436793
3.659297345,3.675840535,3.757324287,4.873403196,4.831554398,4.92153994
