P_1_4,P_2_4,P_3_4,P_4_4
3.656268689,4.37351321,4.570252435,3.819961591
3.656268689,3.838864058,3.693107761,4.050749475
3.656268689,2.554958244,2.764457251,1.856273678
3.656268689,2.883891159,3.172319981,4.386791107
3.656268689,3.864281486,3.846089276,3.654543454
3.656268689,3.407418903,3.341459397,3.138641762
3.656268689,2.587174839,2.806344249,1.132296516
3.656268689,1.39215921,1.615300313,1.767732112
3.656268689,3.948911964,4.266831461,4.201649304
3.656268689,4.085509493,4.052805739,4.086048675
3.656268689,3.156562792,3.285613043,3.789972083
3.656268689,3.272506572,3.051593547,2.936932467
3.656268689,3.878012484,3.848317438,4.674163233
3.656268689,4.484640023,4.258535252,4.704876389
3.656268689,3.022474581,2.841467948,1.894792689
3.656268689,4.318435545,4.441260074,4.71724559
3.656268689,3.970852397,4.075197611,4.609062522
3.656268689,5.093749574,5.163776599,5.838149609
3.656268689,5.024121791,4.978088106,5.352467227
3.656268689,2.563378574,2.637919612,2.196180179
3.656268689,3.337017806,3.300326715,3.781710498
3.656268689,3.255351241,3.386405803,2.735849603
3.656268689,2.538050922,2.443853239,1.841284162
3.656268689,3.263638588,3.242129963,2.813401771
3.656268689,2.645385124,2.807832405,2.505460903
3.656268689,3.88064102,4.135791175,4.25786625
3.656268689,3.548184515,3.795283643,3.664846117
3.656268689,2.651914704,2.614323516,2.679489326
3.656268689,2.847048789,2.969713009,3.384207921
3.656268689,3.488657039,3.637940599,4.108239791
3.656268689,3.641068906,3.64164422,3.537297036
3.656268689,3.871964551,3.940905489,2.842045707
3.656268689,4.125660655,3.903538129,3.505156863
3.656268689,3.485015032,3.837659876,3.079839431
3.656268689,5.024293438,5.252697574,5.723392664
3.656268689,4.05041561,3.598470802,2.493534678
3.656268689,4.071170254,3.939291612,4.332013745
3.656268689,3.880470298,3.708414008,4.849768947
3.656268689,3.358719842,3.286996114,1.617671881
3.656268689,2.541747085,2.590579967,1.029408252
3.656268689,3.717874249,3.747946161,4.387155887
3.656268689,4.628395999,4.568724357,3.03324133
3.656268689,2.825590589,2.827927996,3.347943425
3.656268689,4.04244797,4.258834164,4.174933574
3.656268689,2.536780844,2.486986262,2.562372588
3.656268689,3.357783969,3.27440464,3.870181267
3.656268689,3.727494619,3.559502868,2.665342146
3.656268689,3.765208646,3.643913449,3.172280941
3.656268689,3.363405333,3.395285433,3.941767851
3.656268689,3.340403263,3.831676137,3.939493078
3.656268689,4.602670139,4.714103399,3.380194103
3.656268689,3.561743971,3.645824926,4.762776238
3.656268689,4.695724982,4.486601397,5.316763331
3.656268689,3.211558487,3.347592929,3.393248152
3.656268689,3.800123757,4.050889471,3.433248527
3.656268689,3.411281629,3.444039758,2.688919454
3.656268689,3.458723028,3.562609937,4.31992014
3.656268689,3.556846496,3.527541184,3.36351069
3.656268689,4.434732778,4.326673325,4.011137229
3.656268689,3.141871541,3.371887107,3.819689548
3.656268689,4.241940799,4.14330254,3.974941533
3.656268689,3.515830867,3.545785351,2.845969503
3.656268689,3.565213531,3.355501871,3.562397521
3.656268689,3.994899918,3.995411769,3.54718603
3.656268689,3.773362476,3.863627768,4.638398822
3.656268689,3.703485585,3.850302549,3.872637274
3.656268689,3.898506764,3.965668581,4.204104231
3.656268689,3.811729756,3.657639141,4.728935979
3.656268689,4.365739809,4.044730576,3.60878351
3.656268689,3.045540533,3.076632836,2.198921806
3.656268689,3.507491323,3.571879104,3.426282292
3.656268689,2.006952978,1.913421633,2.388328445
3.656268689,3.554169968,3.34145346,3.914219167
3.656268689,2.949036122,3.019028618,3.436547474
3.656268689,4.263446135,4.166091839,5.208638997
3.656268689,2.976833387,3.048939968,2.682716922
3.656268689,4.060519351,4.115698162,5.097142848
3.656268689,3.068726258,3.083085808,2.036962512
3.656268689,3.346785405,3.353605942,3.631002501
3.656268689,2.624285179,2.580751459,2.531414689
3.656268689,3.445798446,3.486871691,3.472914564
3.656268689,3.367672583,3.37658281,2.051210626
3.656268689,3.896456144,3.177194251,4.188979951
3.656268689,4.18541146,4.449309239,3.93326807
3.656268689,4.036558986,3.868285623,3.32633187
3.656268689,3.003809621,2.843274951,2.873819099
3.656268689,3.436270745,3.600907053,4.652997019
3.656268689,3.675141499,3.510187887,4.929660443
3.656268689,3.824913127,3.762303124,4.033143341
3.656268689,3.234548443,3.425498183,3.764510666
3.656268689,4.533420075,4.149021902,3.470214778
3.656268689,3.232077969,3.331115452,3.737620548
3.656268689,4.071310283,4.100923374,5.049067087
3.656268689,4.65416256,4.636535841,5.092558744
3.656268689,2.96266235,3.052205023,3.250175207
3.656268689,4.449474861,4.292846709,3.89356117
3.656268689,3.278710449,3.393756445,3.349829675
3.656268689,2.938123717,2.724639718,2.006646695
3.656268689,4.686119492,4.69492434,4.827539677
3.656268689,4.805270559,4.76487472,5.843320631
3.656268689,4.424549075,4.401676612,4.369702182
3.656268689,3.354790718,3.136389058,2.870028162
3.656268689,3.804350829,3.967776628,4.354088016
3.656268689,3.021002318,3.15147967,3.911425642
3.656268689,3.207843255,3.214038608,4.804355837
3.656268689,3.262438005,2.804033486,1.000558402
3.656268689,3.661468825,3.58473346,4.577469406
3.656268689,4.379073702,4.260093189,4.105993975
3.656268689,2.983704095,3.02338258,2.121624807
3.656268689,3.037183018,2.920717637,2.524528875
3.656268689,4.241920873,3.968673277,5.026149713
3.656268689,4.394356968,4.651456173,5.602388884
3.656268689,3.491499269,3.436772002,2.786430193
3.656268689,3.297702286,3.34491162,3.18383587
3.656268689,3.665197977,3.544965086,3.29502986
3.656268689,3.636755217,3.38446197,4.813256501
3.656268689,3.751466,3.605077787,4.125065546
3.656268689,3.267397306,3.459636035,4.080428403
3.656268689,3.203483684,3.591306416,3.900881369
3.656268689,4.089974857,3.811884961,2.81581225
3.656268689,3.27576708,3.500685241,3.396351966
3.656268689,3.637756681,3.459422268,3.881554107
3.656268689,4.218155128,4.188599669,3.475742972
3.656268689,3.553226963,3.484336011,3.11033032
3.656268689,4.704697914,4.479354541,3.915754692
3.656268689,4.644401102,4.780475772,5.090960118
3.656268689,3.498608346,3.64423627,4.942059399
3.656268689,2.52069571,2.459394371,2.217236663
3.656268689,3.949521942,4.170857459,4.159366349
3.656268689,4.275593749,4.206720913,4.546389885
3.656268689,3.128640541,3.126350314,2.292301202
3.656268689,2.818910967,3.024703855,2.61230216
3.656268689,3.793029769,3.587885126,4.768092799
3.656268689,4.683516722,4.384833721,4.75228026
3.656268689,4.406029031,4.398500035,3.549305404
3.656268689,2.189947308,2.4610436,0.864281536
3.656268689,4.940526471,4.712961396,3.733282037
3.656268689,4.057696999,3.932700117,4.192882162
3.656268689,5.051019445,4.911375303,4.038359439
3.656268689,3.411957964,3.555884274,3.655482192
3.656268689,3.795430037,3.84668322,3.226536692
3.656268689,3.908033616,3.766389356,3.9059421
3.656268689,2.947714927,3.008018175,3.053409535
3.656268689,2.34853175,2.015557813,2.721080707
3.656268689,4.235150866,4.047762856,3.22218032
3.656268689,5.031549114,4.952575092,6.114635182
3.656268689,3.817248051,3.917914728,4.482189194
3.656268689,4.191995857,3.867986421,3.516133622
3.656268689,4.419947421,4.336617443,3.747556614
3.656268689,3.500742301,3.532058825,3.490465019
3.656268689,3.444600064,3.336686009,3.526429614
3.656268689,2.912445143,2.823329633,3.073885336
3.656268689,2.308941603,2.740224008,4.236460202
3.656268689,4.501865741,4.462572582,4.464131996
3.656268689,3.445667169,3.395245348,3.145268688
3.656268689,4.206605867,4.23252786,5.431048142
3.656268689,3.511229556,3.462607695,3.120693915
3.656268689,4.169321798,4.01769863,4.452716216
3.656268689,3.682052103,3.581101737,2.957746249
3.656268689,2.360781122,2.294172525,3.945248361
3.656268689,3.585261552,3.408953289,2.367703916
3.656268689,3.91926881,3.646976755,2.710447679
3.656268689,4.394816728,4.559294551,5.105877538
3.656268689,3.873030795,3.745516535,3.063672049
3.656268689,3.34557723,3.263558288,3.165088376
3.656268689,3.912307081,3.855505472,2.947855536
3.656268689,3.853975164,3.674041242,4.072589374
3.656268689,2.88335528,2.830420941,3.804359515
3.656268689,4.026928801,4.036289522,4.171195646
3.656268689,4.051247062,4.253558714,5.364158745
3.656268689,3.435683239,3.45554614,2.912186239
3.656268689,3.417362141,3.546135646,4.139102592
3.656268689,2.927643985,3.066646804,3.400938633
3.656268689,2.210306988,2.014111145,1.66253765
3.656268689,4.246831069,4.399693868,4.863036159
3.656268689,3.717419002,3.885995101,4.796690869
3.656268689,2.704187388,2.949656091,2.52578975
3.656268689,3.495006052,3.44356965,3.798073258
3.656268689,4.161209755,4.010466861,3.792862386
3.656268689,3.467657896,3.234518668,3.442994371
3.656268689,3.261091137,3.520637667,4.207152
3.656268689,3.057978583,3.231375367,0.753799195
3.656268689,3.57698393,3.448813513,4.089823991
3.656268689,2.321810199,2.540533011,3.393559201
3.656268689,4.408932856,4.290735283,4.030542035
3.656268689,4.567412215,4.735693202,2.947005531
3.656268689,3.357354739,3.243343201,4.040122271
3.656268689,2.741397524,3.091724939,3.342660195
3.656268689,4.040041902,3.852898158,3.765683129
3.656268689,3.829813877,3.571095086,4.057743937
3.656268689,3.114617484,3.13850245,3.294040756
3.656268689,5.469401857,5.621306422,4.518574992
3.656268689,3.927267717,4.133583064,3.180162429
3.656268689,3.826766779,3.681782687,4.871475855
3.656268689,4.457748224,4.386658842,4.111432688
3.656268689,1.750222918,2.082708132,1.886780672
3.656268689,4.401434203,4.301857691,5.059310009
3.656268689,3.820189638,3.976868208,2.226858046
3.656268689,3.45020175,3.514802379,3.169761246
3.656268689,3.981442028,3.658986237,4.388560361
3.656268689,3.767153785,3.916351579,4.796330918
3.656268689,3.259262051,3.326405795,3.75619093
3.656268689,3.194903952,2.799057975,2.391763853
3.656268689,2.835922869,2.920869161,3.531779974
3.656268689,3.820725479,3.381350871,3.441805431
3.656268689,2.448059394,2.452127052,3.732406628
3.656268689,2.983667941,3.026124444,4.51627987
3.656268689,4.490242809,4.27564301,4.104944154
3.656268689,4.691641614,4.482876392,3.561125236
3.656268689,4.616258733,4.472813758,4.303537363
3.656268689,3.895023571,4.095486095,5.012312401
3.656268689,4.088776519,4.064329,4.724513354
3.656268689,3.640018413,3.694638776,3.291950711
3.656268689,2.204460235,2.044603644,1.654928664
3.656268689,4.521644637,4.26438945,3.910488351
3.656268689,4.343533816,4.12542616,3.631292771
3.656268689,4.120660984,3.730474169,4.339633978
3.656268689,4.161017155,4.277961529,3.906292157
3.656268689,4.335136929,4.229820871,3.731760967
3.656268689,3.416342833,3.368185944,3.080061329
3.656268689,3.67330087,3.692961263,3.435481082
3.656268689,5.099466313,5.188092755,5.13415536
3.656268689,3.40998138,3.542958458,4.735741403
3.656268689,3.151797288,3.170813094,3.89746755
3.656268689,4.881145832,4.915120546,3.927207454
3.656268689,4.001578172,3.743472357,4.48949757
3.656268689,4.629383967,4.590890441,3.245794057
3.656268689,3.636625879,3.62851584,3.261620045
3.656268689,2.59083224,2.570898053,3.884340558
3.656268689,3.249181341,3.200915064,2.455294718
3.656268689,2.687935009,2.776388841,3.085545634
3.656268689,4.080142329,4.076070529,3.09839473
3.656268689,3.234256169,3.215058627,3.098809888
3.656268689,3.930573734,3.75113908,4.328082077
3.656268689,3.53262129,3.814953897,4.110305984
3.656268689,3.458269894,3.424215697,3.184470773
3.656268689,4.109698319,4.143659644,4.199916808
3.656268689,2.930128245,2.979420319,4.086434525
3.656268689,4.166887752,4.155491137,3.171897137
3.656268689,3.892562162,3.900143743,2.679722815
3.656268689,2.469041984,2.472752167,3.102355954
3.656268689,4.943703988,4.608964021,3.246447676
3.656268689,4.688457146,4.532183766,4.271536838
3.656268689,2.854473364,2.868768291,3.764915696
3.656268689,4.32249033,4.523676228,5.292321207
3.656268689,3.216960844,3.22595633,3.891434454
3.656268689,4.173959175,4.120092324,4.33849248
3.656268689,3.98787133,3.913134699,2.965733001
3.656268689,4.539258832,4.560606386,4.259482817
3.656268689,4.423329323,4.182147397,4.298528853
3.656268689,4.01366352,3.963620967,4.931737614
3.656268689,2.860930061,3.186859358,3.312455859
3.656268689,2.790898541,2.804413456,4.446771795
3.656268689,4.080352262,4.164247895,4.952538677
3.656268689,4.151389959,4.276310598,3.754093139
3.656268689,4.320516532,4.782491648,4.395741625
3.656268689,3.863559819,3.735772063,5.417655142
3.656268689,3.611592396,3.520502245,1.000622533
3.656268689,2.38130795,2.524454732,1.956805848
3.656268689,3.915380145,3.535054516,3.720324672
3.656268689,4.031537772,3.934263497,4.700998211
3.656268689,3.719042602,3.799523936,4.739385098
3.656268689,4.871839022,4.636185162,4.190678898
3.656268689,3.242246521,3.361500062,1.894053318
3.656268689,4.212036277,4.25240728,4.529327689
3.656268689,3.492278293,3.649045814,4.226616578
3.656268689,3.418654022,3.370775067,4.285576924
3.656268689,4.641038977,4.502533102,4.66936686
3.656268689,3.916751415,4.002006234,4.578248509
3.656268689,2.758598847,2.989786855,2.836075625
3.656268689,3.338473378,3.416377476,2.90665485
3.656268689,3.674392007,3.758827509,4.601219411
3.656268689,4.046962812,3.908208217,3.533325308
3.656268689,3.379373935,3.485537527,4.075653181
3.656268689,3.766629139,3.847264899,3.930881831
3.656268689,4.00011113,4.222200174,3.44843986
3.656268689,3.853615261,3.925074253,4.514845832
3.656268689,3.999587882,4.194726225,4.578443157
3.656268689,3.672069761,3.822050786,3.821660933
3.656268689,3.75505792,3.771563772,2.988857671
3.656268689,3.748886599,4.042235544,4.010221473
3.656268689,4.064858033,3.982114243,4.370943627
3.656268689,4.355082857,4.373161623,5.682175119
3.656268689,2.887188689,2.862674281,0.284471022
3.656268689,2.596156033,2.662814256,1.485332447
3.656268689,4.114648687,4.220981008,4.071848761
3.656268689,3.987374915,4.112883763,3.533112615
3.656268689,3.967237222,4.11097458,4.10104407
3.656268689,3.487004797,3.732380865,4.286044501
3.656268689,4.01433856,4.148782154,4.612986731
3.656268689,3.155416737,3.611423015,4.711688494
3.656268689,4.094097579,4.050703953,4.759631435
3.656268689,3.6578976,3.78250519,2.031245544
3.656268689,3.937528576,4.191405811,5.052076163
3.656268689,3.988450652,4.209134041,1.696500505
3.656268689,2.991590234,3.183276231,3.521089518
3.656268689,2.173921538,2.243023129,2.69374141
3.656268689,4.356678021,4.308170204,4.141036215
3.656268689,4.132090705,4.097598619,5.550774327
3.656268689,4.232023418,4.288719081,3.521100865
3.656268689,4.176108023,4.010204308,4.661547764
3.656268689,3.905879695,4.042112055,3.670854882
3.656268689,2.975364347,2.852778318,2.786523082
3.656268689,3.765922152,3.890286737,4.087864153
3.656268689,4.386716333,4.280184608,5.091641009
3.656268689,2.732631644,2.944232152,4.673716756
3.656268689,2.140709017,2.30112526,2.743522333
3.656268689,4.61017536,4.408688094,3.653252618
3.656268689,4.097119592,3.97998812,2.053711666
3.656268689,3.581523819,3.524791085,2.913189735
3.656268689,3.516617439,3.462624676,3.822807332
3.656268689,3.651630554,3.60743962,4.780842726
3.656268689,2.050585275,2.128142204,3.221857012
3.656268689,4.748627506,4.599859135,3.658213548
3.656268689,2.977241308,2.814022043,2.934759484
3.656268689,3.90472092,3.689597621,3.097603068
3.656268689,4.525225874,4.667662154,6.213861705
3.656268689,4.170991282,3.965330051,2.994445076
3.656268689,3.224015652,3.390917009,4.352335209
3.656268689,4.38758139,4.236430151,3.339508917
3.656268689,3.524508793,3.428780606,3.177257657
3.656268689,4.316861374,4.183088744,4.360718824
3.656268689,2.696891889,3.051873665,3.532773422
3.656268689,2.748648858,2.980308735,3.153157076
3.656268689,3.414642475,3.606027058,3.165726641
3.656268689,3.382133782,2.990514866,2.190779734
3.656268689,3.801600557,4.118753016,3.478051305
3.656268689,3.730010635,3.332838922,2.349904238
3.656268689,4.328363826,4.249904536,3.593505269
3.656268689,3.774128051,3.764984374,3.599251343
3.656268689,2.979448362,2.987338315,3.117830519
3.656268689,3.783762384,3.721333564,4.292856523
3.656268689,3.812645633,3.992735528,4.598888918
3.656268689,3.184749211,3.406855335,3.652150741
3.656268689,3.717065432,3.983665898,4.501079695
3.656268689,4.446567024,4.054047702,3.750065662
3.656268689,3.738342598,3.82788996,3.904609698
3.656268689,4.319455568,4.628579307,2.382927469
3.656268689,3.366156283,3.62617181,3.801634344
3.656268689,3.37040871,3.566591929,3.422732672
3.656268689,4.193321939,4.086883739,4.200486035
3.656268689,3.077665364,3.091968431,4.073826236
3.656268689,3.414536641,3.556593309,3.410404645
3.656268689,3.487917759,3.699978889,4.534934117
3.656268689,4.27310394,4.361356754,3.976356405
3.656268689,4.524170534,4.65335929,4.056995795
3.656268689,3.028190219,3.165095029,3.306469891
3.656268689,2.606122494,2.779986786,1.309694198
3.656268689,3.412022992,3.159216911,0.61777364
3.656268689,3.002831077,3.157834149,5.572631328
3.656268689,3.079664604,3.282508718,4.116888763
3.656268689,3.353241033,3.356968125,2.578986512
3.656268689,4.434749146,4.626439381,4.580453594
3.656268689,4.115703621,4.201013586,4.863951534
3.656268689,4.005762124,4.075231287,4.6653208
3.656268689,3.776124721,3.748682757,4.326827661
3.656268689,2.779810572,2.876412253,4.376341123
3.656268689,4.319884493,4.258267782,5.30427831
3.656268689,3.662352772,3.881211318,4.212353666
3.656268689,2.962400107,2.927560318,3.520577226
3.656268689,3.895421199,3.847162989,3.777680887
3.656268689,3.566843307,3.797657208,3.246911446
